date,AbsPressure,TempInSitu,Depth,Serial
2020-03-07T10:21:30Z,157.319,16.046,5.56,872
2020-03-07T10:21:40Z,157.37,16.046,5.565,872
2020-03-07T10:21:50Z,157.269,16.046,5.555,872
2020-03-07T10:22:00Z,156.984,16.046,5.527,872
2020-03-07T10:22:10Z,157.018,16.046,5.53,872
2020-03-07T10:22:20Z,157.286,16.046,5.557,872
2020-03-07T10:22:30Z,157.202,16.046,5.549,872
2020-03-07T10:22:40Z,157.269,16.046,5.555,872
2020-03-07T10:22:50Z,157.437,16.046,5.572,872
2020-03-07T10:23:00Z,157.705,16.046,5.599,872
2020-03-07T10:23:10Z,157.353,16.046,5.564,872
2020-03-07T10:23:20Z,157.085,16.046,5.537,872
2020-03-07T10:23:30Z,157.001,16.046,5.529,872
2020-03-07T10:23:40Z,157.135,16.046,5.542,872
2020-03-07T10:23:50Z,156.967,16.046,5.525,872
2020-03-07T10:24:00Z,157.219,16.046,5.55,872
2020-03-07T10:24:10Z,157.085,16.046,5.537,872
2020-03-07T10:24:20Z,156.984,16.046,5.527,872
2020-03-07T10:24:30Z,157.219,16.046,5.55,872
2020-03-07T10:24:40Z,157.051,16.046,5.534,872
2020-03-07T10:24:50Z,156.934,16.046,5.522,872
2020-03-07T10:25:00Z,156.9,16.046,5.519,872
2020-03-07T10:25:10Z,156.883,16.046,5.517,872
2020-03-07T10:25:20Z,156.9,16.046,5.519,872
2020-03-07T10:25:30Z,156.699,16.046,5.499,872
2020-03-07T10:25:40Z,157.135,16.046,5.542,872
2020-03-07T10:25:50Z,157.302,16.046,5.559,872
2020-03-07T10:26:00Z,156.699,16.046,5.499,872
2020-03-07T10:26:10Z,156.766,16.046,5.505,872
2020-03-07T10:26:20Z,156.733,16.046,5.502,872
2020-03-07T10:26:30Z,156.917,16.046,5.52,872
2020-03-07T10:26:40Z,156.783,16.046,5.507,872
2020-03-07T10:26:50Z,156.917,16.046,5.52,872
2020-03-07T10:27:00Z,156.917,16.046,5.52,872
2020-03-07T10:27:10Z,156.967,16.046,5.525,872
2020-03-07T10:27:20Z,157.018,16.046,5.53,872
2020-03-07T10:27:30Z,157.034,16.046,5.532,872
2020-03-07T10:27:40Z,156.783,16.046,5.507,872
2020-03-07T10:27:50Z,156.716,16.046,5.5,872
2020-03-07T10:28:00Z,156.749,16.046,5.504,872
2020-03-07T10:28:10Z,156.632,16.046,5.492,872
2020-03-07T10:28:20Z,156.733,16.046,5.502,872
2020-03-07T10:28:30Z,156.465,16.046,5.475,872
2020-03-07T10:28:40Z,156.699,16.046,5.499,872
2020-03-07T10:28:50Z,156.599,16.046,5.489,872
2020-03-07T10:29:00Z,156.749,16.046,5.504,872
2020-03-07T10:29:10Z,156.917,16.046,5.52,872
2020-03-07T10:29:20Z,156.9,16.046,5.519,872
2020-03-07T10:29:30Z,156.85,16.046,5.514,872
2020-03-07T10:29:40Z,156.532,16.046,5.482,872
2020-03-07T10:29:50Z,156.465,16.046,5.475,872
2020-03-07T10:30:00Z,156.414,16.046,5.47,872
2020-03-07T10:30:10Z,156.364,16.046,5.465,872
2020-03-07T10:30:20Z,156.314,16.046,5.46,872
2020-03-07T10:30:30Z,156.314,16.046,5.46,872
2020-03-07T10:30:40Z,156.833,16.046,5.512,872
2020-03-07T10:30:50Z,156.666,16.046,5.495,872
2020-03-07T10:31:00Z,156.431,16.046,5.472,872
2020-03-07T10:31:10Z,156.515,16.046,5.48,872
2020-03-07T10:31:20Z,156.599,16.046,5.489,872
2020-03-07T10:31:30Z,156.582,16.046,5.487,872
2020-03-07T10:31:40Z,156.532,16.046,5.482,872
2020-03-07T10:31:50Z,156.582,16.046,5.487,872
2020-03-07T10:32:00Z,156.13,16.046,5.442,872
2020-03-07T10:32:10Z,156.515,16.046,5.48,872
2020-03-07T10:32:20Z,156.481,16.046,5.477,872
2020-03-07T10:32:30Z,156.733,16.046,5.502,872
2020-03-07T10:32:40Z,156.247,16.046,5.454,872
2020-03-07T10:32:50Z,155.996,16.046,5.429,872
2020-03-07T10:33:00Z,156.414,16.046,5.47,872
2020-03-07T10:33:10Z,156.448,16.046,5.474,872
2020-03-07T10:33:20Z,156.481,16.046,5.477,872
2020-03-07T10:33:30Z,156.364,16.046,5.465,872
2020-03-07T10:33:40Z,156.163,16.046,5.445,872
2020-03-07T10:33:50Z,156.8,16.046,5.509,872
2020-03-07T10:34:00Z,156.532,16.046,5.482,872
2020-03-07T10:34:10Z,156.431,16.046,5.472,872
2020-03-07T10:34:20Z,156.213,16.046,5.45,872
2020-03-07T10:34:30Z,156.28,16.046,5.457,872
2020-03-07T10:34:40Z,156.347,16.046,5.464,872
2020-03-07T10:34:50Z,156.13,16.046,5.442,872
2020-03-07T10:35:00Z,156.18,16.046,5.447,872
2020-03-07T10:35:10Z,156.096,16.046,5.439,872
2020-03-07T10:35:20Z,156.079,16.046,5.437,872
2020-03-07T10:35:30Z,156.18,16.046,5.447,872
2020-03-07T10:35:40Z,155.979,16.046,5.427,872
2020-03-07T10:35:50Z,155.945,16.046,5.424,872
2020-03-07T10:36:00Z,155.862,16.046,5.415,872
2020-03-07T10:36:10Z,156.046,16.046,5.434,872
2020-03-07T10:36:20Z,156.012,16.046,5.43,872
2020-03-07T10:36:30Z,156.012,16.046,5.43,872
2020-03-07T10:36:40Z,156.012,16.046,5.43,872
2020-03-07T10:36:50Z,155.979,16.046,5.427,872
2020-03-07T10:37:00Z,156.247,16.046,5.454,872
2020-03-07T10:37:10Z,156.314,16.046,5.46,872
2020-03-07T10:37:20Z,155.795,16.046,5.409,872
2020-03-07T10:37:30Z,155.962,16.046,5.425,872
2020-03-07T10:37:40Z,156.113,16.046,5.44,872
2020-03-07T10:37:50Z,156.096,16.046,5.439,872
2020-03-07T10:38:00Z,155.795,16.046,5.409,872
2020-03-07T10:38:10Z,155.962,16.046,5.425,872
2020-03-07T10:38:20Z,155.878,16.046,5.417,872
2020-03-07T10:38:30Z,155.711,16.046,5.4,872
2020-03-07T10:38:40Z,156.012,16.046,5.43,872
2020-03-07T10:38:50Z,156.13,16.046,5.442,872
2020-03-07T10:39:00Z,155.845,16.046,5.414,872
2020-03-07T10:39:10Z,155.912,16.046,5.42,872
2020-03-07T10:39:20Z,156.012,16.046,5.43,872
2020-03-07T10:39:30Z,155.945,16.046,5.424,872
2020-03-07T10:39:40Z,155.661,16.046,5.395,872
2020-03-07T10:39:50Z,155.728,16.046,5.402,872
2020-03-07T10:40:00Z,155.895,16.046,5.419,872
2020-03-07T10:40:10Z,155.862,16.046,5.415,872
2020-03-07T10:40:20Z,155.61,16.046,5.39,872
2020-03-07T10:40:30Z,155.61,16.046,5.39,872
2020-03-07T10:40:40Z,155.677,16.046,5.397,872
2020-03-07T10:40:50Z,155.594,16.046,5.389,872
2020-03-07T10:41:00Z,155.61,16.046,5.39,872
2020-03-07T10:41:10Z,155.694,16.046,5.399,872
2020-03-07T10:41:20Z,155.56,16.046,5.385,872
2020-03-07T10:41:30Z,155.343,16.046,5.364,872
2020-03-07T10:41:40Z,155.443,16.046,5.374,872
2020-03-07T10:41:50Z,155.711,16.046,5.4,872
2020-03-07T10:42:00Z,155.711,16.046,5.4,872
2020-03-07T10:42:10Z,155.61,16.046,5.39,872
2020-03-07T10:42:20Z,155.661,16.046,5.395,872
2020-03-07T10:42:30Z,155.51,16.046,5.38,872
2020-03-07T10:42:40Z,155.225,16.046,5.352,872
2020-03-07T10:42:50Z,155.309,16.046,5.36,872
2020-03-07T10:43:00Z,155.343,16.046,5.364,872
2020-03-07T10:43:10Z,155.292,16.046,5.359,872
2020-03-07T10:43:20Z,154.974,16.046,5.327,872
2020-03-07T10:43:30Z,155.242,16.046,5.354,872
2020-03-07T10:43:40Z,155.728,16.046,5.402,872
2020-03-07T10:43:50Z,155.761,16.046,5.405,872
2020-03-07T10:44:00Z,155.527,16.046,5.382,872
2020-03-07T10:44:10Z,155.778,16.046,5.407,872
2020-03-07T10:44:20Z,155.661,16.046,5.395,872
2020-03-07T10:44:30Z,155.309,16.046,5.36,872
2020-03-07T10:44:40Z,155.075,16.046,5.337,872
2020-03-07T10:44:50Z,155.376,16.046,5.367,872
2020-03-07T10:45:00Z,155.125,16.046,5.342,872
2020-03-07T10:45:10Z,155.142,16.046,5.344,872
2020-03-07T10:45:20Z,155.242,16.046,5.354,872
2020-03-07T10:45:30Z,155.225,16.046,5.352,872
2020-03-07T10:45:40Z,155.025,16.046,5.332,872
2020-03-07T10:45:50Z,155.158,16.046,5.345,872
2020-03-07T10:46:00Z,155.46,16.046,5.375,872
2020-03-07T10:46:10Z,155.092,16.046,5.339,872
2020-03-07T10:46:20Z,155.125,16.046,5.342,872
2020-03-07T10:46:30Z,155.543,16.046,5.384,872
2020-03-07T10:46:40Z,155.41,16.046,5.37,872
2020-03-07T10:46:50Z,155.092,16.046,5.339,872
2020-03-07T10:47:00Z,155.292,16.046,5.359,872
2020-03-07T10:47:10Z,155.192,16.046,5.349,872
2020-03-07T10:47:20Z,155.142,16.046,5.344,872
2020-03-07T10:47:30Z,155.158,16.046,5.345,872
2020-03-07T10:47:40Z,154.891,16.046,5.319,872
2020-03-07T10:47:50Z,155.175,16.046,5.347,872
2020-03-07T10:48:00Z,155.008,16.046,5.33,872
2020-03-07T10:48:10Z,154.924,16.046,5.322,872
2020-03-07T10:48:20Z,155.108,16.046,5.34,872
2020-03-07T10:48:30Z,155.075,16.046,5.337,872
2020-03-07T10:48:40Z,155.259,16.046,5.355,872
2020-03-07T10:48:50Z,155.008,16.046,5.33,872
2020-03-07T10:49:00Z,155.192,16.046,5.349,872
2020-03-07T10:49:10Z,154.874,16.046,5.317,872
2020-03-07T10:49:20Z,154.874,16.046,5.317,872
2020-03-07T10:49:30Z,155.025,16.046,5.332,872
2020-03-07T10:49:40Z,154.774,16.046,5.307,872
2020-03-07T10:49:50Z,154.64,16.046,5.294,872
2020-03-07T10:50:00Z,154.723,16.046,5.302,872
2020-03-07T10:50:10Z,154.656,16.046,5.295,872
2020-03-07T10:50:20Z,154.707,16.046,5.301,872
2020-03-07T10:50:30Z,154.656,16.046,5.295,872
2020-03-07T10:50:40Z,154.656,16.046,5.295,872
2020-03-07T10:50:50Z,154.84,16.046,5.314,872
2020-03-07T10:51:00Z,155.058,16.046,5.335,872
2020-03-07T10:51:10Z,154.891,16.046,5.319,872
2020-03-07T10:51:20Z,154.539,16.046,5.284,872
2020-03-07T10:51:30Z,155.192,16.046,5.349,872
2020-03-07T10:51:40Z,155.058,16.046,5.335,872
2020-03-07T10:51:50Z,154.891,16.046,5.319,872
2020-03-07T10:52:00Z,154.556,16.046,5.286,872
2020-03-07T10:52:10Z,154.757,16.046,5.306,872
2020-03-07T10:52:20Z,154.506,16.046,5.281,872
2020-03-07T10:52:30Z,154.623,16.046,5.292,872
2020-03-07T10:52:40Z,154.707,16.046,5.301,872
2020-03-07T10:52:50Z,154.59,16.046,5.289,872
2020-03-07T10:53:00Z,154.472,16.046,5.277,872
2020-03-07T10:53:10Z,154.64,16.046,5.294,872
2020-03-07T10:53:20Z,154.64,16.046,5.294,872
2020-03-07T10:53:30Z,154.606,16.046,5.29,872
2020-03-07T10:53:40Z,154.556,16.046,5.286,872
2020-03-07T10:53:50Z,154.723,16.046,5.302,872
2020-03-07T10:54:00Z,154.456,16.046,5.276,872
2020-03-07T10:54:10Z,154.723,16.046,5.302,872
2020-03-07T10:54:20Z,154.539,16.046,5.284,872
2020-03-07T10:54:30Z,154.623,16.046,5.292,872
2020-03-07T10:54:40Z,154.623,16.046,5.292,872
2020-03-07T10:54:50Z,154.439,16.046,5.274,872
2020-03-07T10:55:00Z,154.489,16.046,5.279,872
2020-03-07T10:55:10Z,154.188,16.046,5.249,872
2020-03-07T10:55:20Z,154.021,16.046,5.232,872
2020-03-07T10:55:30Z,153.971,16.046,5.227,872
2020-03-07T10:55:40Z,154.406,16.046,5.271,872
2020-03-07T10:55:50Z,154.59,16.046,5.289,872
2020-03-07T10:56:00Z,154.339,16.046,5.264,872
2020-03-07T10:56:10Z,154.238,16.046,5.254,872
2020-03-07T10:56:20Z,154.539,16.046,5.284,872
2020-03-07T10:56:30Z,154.556,16.046,5.286,872
2020-03-07T10:56:40Z,154.506,16.046,5.281,872
2020-03-07T10:56:50Z,154.422,16.046,5.272,872
2020-03-07T10:57:00Z,154.59,16.046,5.289,872
2020-03-07T10:57:10Z,154.322,16.046,5.262,872
2020-03-07T10:57:20Z,154.155,16.046,5.246,872
2020-03-07T10:57:30Z,154.054,16.046,5.236,872
2020-03-07T10:57:40Z,154.255,16.046,5.256,872
2020-03-07T10:57:50Z,154.288,16.046,5.259,872
2020-03-07T10:58:00Z,154.456,16.046,5.276,872
2020-03-07T10:58:10Z,154.439,16.046,5.274,872
2020-03-07T10:58:20Z,154.472,16.046,5.277,872
2020-03-07T10:58:30Z,154.523,16.046,5.282,872
2020-03-07T10:58:40Z,154.222,16.046,5.252,872
2020-03-07T10:58:50Z,154.222,16.046,5.252,872
2020-03-07T10:59:00Z,154.372,16.046,5.267,872
2020-03-07T10:59:10Z,154.288,16.046,5.259,872
2020-03-07T10:59:20Z,154.054,16.046,5.236,872
2020-03-07T10:59:30Z,153.787,16.046,5.209,872
2020-03-07T10:59:40Z,153.954,16.046,5.226,872
2020-03-07T10:59:50Z,154.021,16.046,5.232,872
2020-03-07T11:00:00Z,154.155,16.046,5.246,872
2020-03-07T11:00:10Z,153.937,16.046,5.224,872
2020-03-07T11:00:20Z,154.088,16.046,5.239,872
2020-03-07T11:00:30Z,153.753,16.046,5.206,872
2020-03-07T11:00:40Z,153.937,16.046,5.224,872
2020-03-07T11:00:50Z,154.171,16.046,5.247,872
2020-03-07T11:01:00Z,153.904,16.046,5.221,872
2020-03-07T11:01:10Z,153.971,16.046,5.227,872
2020-03-07T11:01:20Z,153.954,16.046,5.226,872
2020-03-07T11:01:30Z,153.787,16.046,5.209,872
2020-03-07T11:01:40Z,153.987,16.046,5.229,872
2020-03-07T11:01:50Z,154.188,16.046,5.249,872
2020-03-07T11:02:00Z,153.971,16.046,5.227,872
2020-03-07T11:02:10Z,153.82,16.046,5.212,872
2020-03-07T11:02:20Z,154.004,16.046,5.231,872
2020-03-07T11:02:30Z,153.77,16.046,5.207,872
2020-03-07T11:02:40Z,153.72,16.046,5.202,872
2020-03-07T11:02:50Z,153.87,16.046,5.217,872
2020-03-07T11:03:00Z,153.854,16.046,5.216,872
2020-03-07T11:03:10Z,153.904,16.046,5.221,872
2020-03-07T11:03:20Z,153.92,16.046,5.222,872
2020-03-07T11:03:30Z,154.155,16.046,5.246,872
2020-03-07T11:03:40Z,153.937,16.046,5.224,872
2020-03-07T11:03:50Z,153.803,16.046,5.211,872
2020-03-07T11:04:00Z,153.954,16.046,5.226,872
2020-03-07T11:04:10Z,153.636,16.046,5.194,872
2020-03-07T11:04:20Z,153.72,16.046,5.202,872
2020-03-07T11:04:30Z,153.87,16.046,5.217,872
2020-03-07T11:04:40Z,153.703,16.046,5.201,872
2020-03-07T11:04:50Z,153.586,16.046,5.189,872
2020-03-07T11:05:00Z,153.753,16.046,5.206,872
2020-03-07T11:05:10Z,153.636,16.046,5.194,872
2020-03-07T11:05:20Z,153.419,16.046,5.172,872
2020-03-07T11:05:30Z,153.837,16.046,5.214,872
2020-03-07T11:05:40Z,153.753,16.046,5.206,872
2020-03-07T11:05:50Z,153.536,16.046,5.184,872
2020-03-07T11:06:00Z,153.586,16.046,5.189,872
2020-03-07T11:06:10Z,153.787,16.046,5.209,872
2020-03-07T11:06:20Z,153.436,16.046,5.174,872
2020-03-07T11:06:30Z,153.152,16.046,5.146,872
2020-03-07T11:06:40Z,153.402,16.046,5.171,872
2020-03-07T11:06:50Z,153.536,16.046,5.184,872
2020-03-07T11:07:00Z,153.369,16.046,5.167,872
2020-03-07T11:07:10Z,153.519,16.046,5.182,872
2020-03-07T11:07:20Z,153.636,16.046,5.194,872
2020-03-07T11:07:30Z,153.536,16.046,5.184,872
2020-03-07T11:07:40Z,153.686,16.046,5.199,872
2020-03-07T11:07:50Z,153.503,16.046,5.181,872
2020-03-07T11:08:00Z,153.436,16.046,5.174,872
2020-03-07T11:08:10Z,153.085,16.046,5.139,872
2020-03-07T11:08:20Z,153.252,16.046,5.156,872
2020-03-07T11:08:30Z,153.62,16.046,5.192,872
2020-03-07T11:08:40Z,153.419,16.046,5.172,872
2020-03-07T11:08:50Z,153.385,16.046,5.169,872
2020-03-07T11:09:00Z,153.352,16.046,5.166,872
2020-03-07T11:09:10Z,153.503,16.046,5.181,872
2020-03-07T11:09:20Z,153.553,16.046,5.186,872
2020-03-07T11:09:30Z,153.168,16.046,5.147,872
2020-03-07T11:09:40Z,153.168,16.046,5.147,872
2020-03-07T11:09:50Z,153.268,16.046,5.157,872
2020-03-07T11:10:00Z,153.068,16.046,5.137,872
2020-03-07T11:10:10Z,153.452,16.046,5.176,872
2020-03-07T11:10:20Z,153.503,16.046,5.181,872
2020-03-07T11:10:30Z,153.335,16.046,5.164,872
2020-03-07T11:10:40Z,153.185,16.046,5.149,872
2020-03-07T11:10:50Z,153.436,16.046,5.174,872
2020-03-07T11:11:00Z,153.569,16.046,5.187,872
2020-03-07T11:11:10Z,153.135,16.046,5.144,872
2020-03-07T11:11:20Z,152.918,16.046,5.123,872
2020-03-07T11:11:30Z,153.302,16.046,5.161,872
2020-03-07T11:11:40Z,153.202,16.046,5.151,872
2020-03-07T11:11:50Z,153.101,16.046,5.141,872
2020-03-07T11:12:00Z,153.168,16.046,5.147,872
2020-03-07T11:12:10Z,153.101,16.046,5.141,872
2020-03-07T11:12:20Z,153.118,16.046,5.142,872
2020-03-07T11:12:30Z,153.218,16.046,5.152,872
2020-03-07T11:12:40Z,153.319,16.046,5.162,872
2020-03-07T11:12:50Z,153.018,16.046,5.133,872
2020-03-07T11:13:00Z,153.268,16.046,5.157,872
2020-03-07T11:13:10Z,153.285,16.046,5.159,872
2020-03-07T11:13:20Z,153.268,16.046,5.157,872
2020-03-07T11:13:30Z,153.319,16.046,5.162,872
2020-03-07T11:13:40Z,153.118,16.046,5.142,872
2020-03-07T11:13:50Z,153.001,16.046,5.131,872
2020-03-07T11:14:00Z,152.934,16.046,5.124,872
2020-03-07T11:14:10Z,153.001,16.046,5.131,872
2020-03-07T11:14:20Z,152.884,16.046,5.119,872
2020-03-07T11:14:30Z,152.801,16.046,5.111,872
2020-03-07T11:14:40Z,152.884,16.046,5.119,872
2020-03-07T11:14:50Z,153.218,16.046,5.152,872
2020-03-07T11:15:00Z,153.051,16.046,5.136,872
2020-03-07T11:15:10Z,152.834,16.046,5.114,872
2020-03-07T11:15:20Z,153.051,16.046,5.136,872
2020-03-07T11:15:30Z,153.135,16.046,5.144,872
2020-03-07T11:15:40Z,152.901,16.046,5.121,872
2020-03-07T11:15:50Z,152.801,16.046,5.111,872
2020-03-07T11:16:00Z,152.75,16.046,5.106,872
2020-03-07T11:16:10Z,152.784,16.046,5.109,872
2020-03-07T11:16:20Z,152.717,16.046,5.103,872
2020-03-07T11:16:30Z,152.567,16.046,5.088,872
2020-03-07T11:16:40Z,152.5,16.046,5.081,872
2020-03-07T11:16:50Z,152.5,16.046,5.081,872
2020-03-07T11:17:00Z,152.934,16.046,5.124,872
2020-03-07T11:17:10Z,152.867,16.046,5.117,872
2020-03-07T11:17:20Z,152.433,16.046,5.074,872
2020-03-07T11:17:30Z,152.717,16.046,5.103,872
2020-03-07T11:17:40Z,152.951,16.046,5.126,872
2020-03-07T11:17:50Z,152.884,16.046,5.119,872
2020-03-07T11:18:00Z,152.984,16.046,5.129,872
2020-03-07T11:18:10Z,152.918,16.046,5.123,872
2020-03-07T11:18:20Z,152.734,16.046,5.104,872
2020-03-07T11:18:30Z,152.583,16.046,5.089,872
2020-03-07T11:18:40Z,152.7,16.046,5.101,872
2020-03-07T11:18:50Z,152.801,16.046,5.111,872
2020-03-07T11:19:00Z,152.466,16.046,5.078,872
2020-03-07T11:19:10Z,152.383,16.046,5.069,872
2020-03-07T11:19:20Z,152.583,16.046,5.089,872
2020-03-07T11:19:30Z,152.7,16.046,5.101,872
2020-03-07T11:19:40Z,152.617,16.046,5.093,872
2020-03-07T11:19:50Z,152.7,16.046,5.101,872
2020-03-07T11:20:00Z,152.67,16.141,5.098,872
2020-03-07T11:20:10Z,152.617,16.046,5.093,872
2020-03-07T11:20:20Z,152.366,16.046,5.068,872
2020-03-07T11:20:30Z,152.55,16.046,5.086,872
2020-03-07T11:20:40Z,152.37,16.141,5.068,872
2020-03-07T11:20:50Z,152.35,16.046,5.066,872
2020-03-07T11:21:00Z,152.216,16.046,5.053,872
2020-03-07T11:21:10Z,152.42,16.141,5.073,872
2020-03-07T11:21:20Z,152.366,16.046,5.068,872
2020-03-07T11:21:30Z,152.42,16.141,5.073,872
2020-03-07T11:21:40Z,152.684,16.046,5.099,872
2020-03-07T11:21:50Z,152.45,16.046,5.076,872
2020-03-07T11:22:00Z,152.249,16.046,5.056,872
2020-03-07T11:22:10Z,152.249,16.046,5.056,872
2020-03-07T11:22:20Z,152.186,16.141,5.05,872
2020-03-07T11:22:30Z,152.303,16.141,5.061,872
2020-03-07T11:22:40Z,152.236,16.141,5.055,872
2020-03-07T11:22:50Z,152.283,16.046,5.059,872
2020-03-07T11:23:00Z,152.052,16.141,5.036,872
2020-03-07T11:23:10Z,152.082,16.046,5.039,872
2020-03-07T11:23:20Z,152.35,16.046,5.066,872
2020-03-07T11:23:30Z,152.62,16.141,5.093,872
2020-03-07T11:23:40Z,152.583,16.046,5.089,872
2020-03-07T11:23:50Z,152.283,16.046,5.059,872
2020-03-07T11:24:00Z,152.249,16.046,5.056,872
2020-03-07T11:24:10Z,152.249,16.046,5.056,872
2020-03-07T11:24:20Z,151.919,16.141,5.023,872
2020-03-07T11:24:30Z,152.219,16.141,5.053,872
2020-03-07T11:24:40Z,152.186,16.141,5.05,872
2020-03-07T11:24:50Z,151.899,16.046,5.021,872
2020-03-07T11:25:00Z,152.066,16.046,5.038,872
2020-03-07T11:25:10Z,152.266,16.046,5.058,872
2020-03-07T11:25:20Z,152.186,16.141,5.05,872
2020-03-07T11:25:30Z,152.086,16.141,5.04,872
2020-03-07T11:25:40Z,152.169,16.141,5.048,872
2020-03-07T11:25:50Z,152.153,16.141,5.046,872
2020-03-07T11:26:00Z,152.136,16.141,5.045,872
2020-03-07T11:26:10Z,152.203,16.141,5.051,872
2020-03-07T11:26:20Z,151.702,16.141,5.002,872
2020-03-07T11:26:30Z,151.685,16.141,5,872
2020-03-07T11:26:40Z,151.635,16.141,4.995,872
2020-03-07T11:26:50Z,151.835,16.141,5.015,872
2020-03-07T11:27:00Z,151.852,16.141,5.017,872
2020-03-07T11:27:10Z,151.935,16.141,5.025,872
2020-03-07T11:27:20Z,151.765,16.046,5.008,872
2020-03-07T11:27:30Z,151.919,16.141,5.023,872
2020-03-07T11:27:40Z,152.102,16.141,5.041,872
2020-03-07T11:27:50Z,151.869,16.141,5.018,872
2020-03-07T11:28:00Z,151.802,16.141,5.012,872
2020-03-07T11:28:10Z,151.986,16.141,5.03,872
2020-03-07T11:28:20Z,151.652,16.141,4.997,872
2020-03-07T11:28:30Z,151.618,16.141,4.993,872
2020-03-07T11:28:40Z,152.036,16.141,5.035,872
2020-03-07T11:28:50Z,151.652,16.141,4.997,872
2020-03-07T11:29:00Z,151.535,16.141,4.985,872
2020-03-07T11:29:10Z,151.935,16.141,5.025,872
2020-03-07T11:29:20Z,152.002,16.141,5.031,872
2020-03-07T11:29:30Z,151.819,16.141,5.013,872
2020-03-07T11:29:40Z,152.086,16.141,5.04,872
2020-03-07T11:29:50Z,152.019,16.141,5.033,872
2020-03-07T11:30:00Z,151.568,16.141,4.988,872
2020-03-07T11:30:10Z,151.869,16.141,5.018,872
2020-03-07T11:30:20Z,151.485,16.141,4.98,872
2020-03-07T11:30:30Z,151.485,16.141,4.98,872
2020-03-07T11:30:40Z,151.385,16.141,4.97,872
2020-03-07T11:30:50Z,151.418,16.141,4.973,872
2020-03-07T11:31:00Z,151.568,16.141,4.988,872
2020-03-07T11:31:10Z,151.835,16.141,5.015,872
2020-03-07T11:31:20Z,151.585,16.141,4.99,872
2020-03-07T11:31:30Z,151.652,16.141,4.997,872
2020-03-07T11:31:40Z,151.869,16.141,5.018,872
2020-03-07T11:31:50Z,151.652,16.141,4.997,872
2020-03-07T11:32:00Z,151.418,16.141,4.973,872
2020-03-07T11:32:10Z,151.435,16.141,4.975,872
2020-03-07T11:32:20Z,151.551,16.141,4.987,872
2020-03-07T11:32:30Z,151.168,16.141,4.948,872
2020-03-07T11:32:40Z,151.418,16.141,4.973,872
2020-03-07T11:32:50Z,151.602,16.141,4.992,872
2020-03-07T11:33:00Z,151.451,16.141,4.977,872
2020-03-07T11:33:10Z,151.535,16.141,4.985,872
2020-03-07T11:33:20Z,151.685,16.141,5,872
2020-03-07T11:33:30Z,151.468,16.141,4.978,872
2020-03-07T11:33:40Z,151.401,16.141,4.972,872
2020-03-07T11:33:50Z,151.385,16.141,4.97,872
2020-03-07T11:34:00Z,151.201,16.141,4.952,872
2020-03-07T11:34:10Z,151.268,16.141,4.958,872
2020-03-07T11:34:20Z,151.251,16.141,4.957,872
2020-03-07T11:34:30Z,151.151,16.141,4.947,872
2020-03-07T11:34:40Z,151.218,16.141,4.953,872
2020-03-07T11:34:50Z,151.418,16.141,4.973,872
2020-03-07T11:35:00Z,151.385,16.141,4.97,872
2020-03-07T11:35:10Z,151.551,16.141,4.987,872
2020-03-07T11:35:20Z,151.401,16.141,4.972,872
2020-03-07T11:35:30Z,151.201,16.141,4.952,872
2020-03-07T11:35:40Z,151.251,16.141,4.957,872
2020-03-07T11:35:50Z,151.184,16.141,4.95,872
2020-03-07T11:36:00Z,151.034,16.141,4.935,872
2020-03-07T11:36:10Z,150.867,16.141,4.919,872
2020-03-07T11:36:20Z,151.084,16.141,4.94,872
2020-03-07T11:36:30Z,151.118,16.141,4.943,872
2020-03-07T11:36:40Z,151.134,16.141,4.945,872
2020-03-07T11:36:50Z,151.184,16.141,4.95,872
2020-03-07T11:37:00Z,151.168,16.141,4.948,872
2020-03-07T11:37:10Z,151.334,16.141,4.965,872
2020-03-07T11:37:20Z,151.201,16.141,4.952,872
2020-03-07T11:37:30Z,151.101,16.141,4.942,872
2020-03-07T11:37:40Z,151.251,16.141,4.957,872
2020-03-07T11:37:50Z,151.318,16.141,4.963,872
2020-03-07T11:38:00Z,151.234,16.141,4.955,872
2020-03-07T11:38:10Z,151.151,16.141,4.947,872
2020-03-07T11:38:20Z,150.867,16.141,4.919,872
2020-03-07T11:38:30Z,150.951,16.141,4.927,872
2020-03-07T11:38:40Z,151.134,16.141,4.945,872
2020-03-07T11:38:50Z,150.817,16.141,4.914,872
2020-03-07T11:39:00Z,150.734,16.141,4.905,872
2020-03-07T11:39:10Z,151.001,16.141,4.932,872
2020-03-07T11:39:20Z,151.001,16.141,4.932,872
2020-03-07T11:39:30Z,151.334,16.141,4.965,872
2020-03-07T11:39:40Z,151.268,16.141,4.958,872
2020-03-07T11:39:50Z,151.101,16.141,4.942,872
2020-03-07T11:40:00Z,150.884,16.141,4.92,872
2020-03-07T11:40:10Z,151.084,16.141,4.94,872
2020-03-07T11:40:20Z,150.884,16.141,4.92,872
2020-03-07T11:40:30Z,150.517,16.141,4.884,872
2020-03-07T11:40:40Z,150.667,16.141,4.899,872
2020-03-07T11:40:50Z,150.75,16.141,4.907,872
2020-03-07T11:41:00Z,150.767,16.141,4.909,872
2020-03-07T11:41:10Z,150.867,16.141,4.919,872
2020-03-07T11:41:20Z,151.034,16.141,4.935,872
2020-03-07T11:41:30Z,151.134,16.141,4.945,872
2020-03-07T11:41:40Z,150.984,16.141,4.93,872
