PST,Temp_degC,HOBO_Lux
2020-03-03T22:36:00Z,17.2,1524
2020-03-03T22:37:00Z,17.24,1523
2020-03-03T22:38:00Z,17.29,1530
2020-03-03T22:39:00Z,17.2,1535
2020-03-03T22:40:00Z,17.24,1518
2020-03-03T22:41:00Z,17.24,1523
2020-03-03T22:42:00Z,17.24,1527
2020-03-03T22:43:00Z,17.2,1519
2020-03-03T22:44:00Z,17.2,1513
2020-03-03T22:45:00Z,17.16,1513
2020-03-03T22:46:00Z,17.16,1516
2020-03-03T22:47:00Z,17.16,1530
2020-03-03T22:48:00Z,17.16,1518
2020-03-03T22:49:00Z,17.16,1531
2020-03-03T22:50:00Z,17.16,1533
2020-03-03T22:51:00Z,17.16,1527
2020-03-03T22:52:00Z,17.16,1523
2020-03-03T22:53:00Z,17.16,1531
2020-03-03T22:54:00Z,17.16,1516
2020-03-03T22:55:00Z,17.11,1520
2020-03-03T22:56:00Z,17.16,1529
2020-03-03T22:57:00Z,17.16,1534
2020-03-03T22:58:00Z,17.2,1521
2020-03-03T22:59:00Z,17.16,1514
2020-03-03T23:00:00Z,17.11,1506
2020-03-03T23:01:00Z,17.16,3329
2020-03-03T23:02:00Z,17.16,3396
2020-03-03T23:03:00Z,17.2,3270
2020-03-03T23:04:00Z,17.24,3342
2020-03-03T23:05:00Z,17.24,3306
2020-03-03T23:06:00Z,17.24,3357
2020-03-03T23:07:00Z,17.24,3318
2020-03-03T23:08:00Z,17.24,3313
2020-03-03T23:09:00Z,17.2,3354
2020-03-03T23:10:00Z,17.2,3310
2020-03-03T23:11:00Z,17.2,3301
2020-03-03T23:12:00Z,17.24,3287
2020-03-03T23:13:00Z,17.24,3322
2020-03-03T23:14:00Z,17.29,3327
2020-03-03T23:15:00Z,17.33,3304
2020-03-03T23:16:00Z,17.29,3315
2020-03-03T23:17:00Z,17.24,3318
2020-03-03T23:18:00Z,17.29,3302
2020-03-03T23:19:00Z,17.24,3338
2020-03-03T23:20:00Z,17.29,3313
2020-03-03T23:21:00Z,17.24,3313
2020-03-03T23:22:00Z,17.2,3324
2020-03-03T23:23:00Z,17.24,3334
2020-03-03T23:24:00Z,17.33,3327
2020-03-03T23:25:00Z,17.33,3352
2020-03-03T23:26:00Z,17.29,3308
2020-03-03T23:27:00Z,17.24,3322
2020-03-03T23:28:00Z,17.29,3331
2020-03-03T23:29:00Z,17.24,3322
2020-03-03T23:30:00Z,17.24,3372
2020-03-03T23:31:00Z,17.24,3336
2020-03-03T23:32:00Z,17.29,3313
2020-03-03T23:33:00Z,17.33,3325
2020-03-03T23:34:00Z,17.29,3313
2020-03-03T23:35:00Z,17.29,3297
2020-03-03T23:36:00Z,17.29,3308
2020-03-03T23:37:00Z,17.29,3306
2020-03-03T23:38:00Z,17.29,3322
2020-03-03T23:39:00Z,17.24,3308
2020-03-03T23:40:00Z,17.29,3331
2020-03-03T23:41:00Z,17.29,3316
2020-03-03T23:42:00Z,17.29,3297
2020-03-03T23:43:00Z,17.33,3311
2020-03-03T23:44:00Z,17.29,3274
2020-03-03T23:45:00Z,17.29,3301
2020-03-03T23:46:00Z,17.29,3295
2020-03-03T23:47:00Z,17.24,3301
2020-03-03T23:48:00Z,17.24,3324
2020-03-03T23:49:00Z,17.24,3292
2020-03-03T23:50:00Z,17.24,3327
2020-03-03T23:51:00Z,17.29,3345
2020-03-03T23:52:00Z,17.29,3327
2020-03-03T23:53:00Z,17.29,3389
2020-03-03T23:54:00Z,17.29,3311
2020-03-03T23:55:00Z,17.29,3276
2020-03-03T23:56:00Z,17.24,3304
2020-03-03T23:57:00Z,17.24,3293
2020-03-03T23:58:00Z,17.29,3260
2020-03-03T23:59:00Z,17.2,3306
2020-03-04T00:00:00Z,17.24,36
2020-03-04T00:01:00Z,17.24,36
2020-03-04T00:02:00Z,17.2,36
2020-03-04T00:03:00Z,17.24,36
2020-03-04T00:04:00Z,17.2,36
2020-03-04T00:05:00Z,17.2,36
2020-03-04T00:06:00Z,17.11,36
2020-03-04T00:07:00Z,17.16,36
2020-03-04T00:08:00Z,17.16,36
2020-03-04T00:09:00Z,17.16,36
2020-03-04T00:10:00Z,17.16,36
2020-03-04T00:11:00Z,17.2,36
2020-03-04T00:12:00Z,17.16,36
2020-03-04T00:13:00Z,17.2,36
2020-03-04T00:14:00Z,17.16,36
2020-03-04T00:15:00Z,17.11,36
2020-03-04T00:16:00Z,17.2,36
2020-03-04T00:17:00Z,17.16,36
2020-03-04T00:18:00Z,17.2,36
2020-03-04T00:19:00Z,17.16,36
2020-03-04T00:20:00Z,17.24,36
2020-03-04T00:21:00Z,17.2,36
2020-03-04T00:22:00Z,17.2,36
2020-03-04T00:23:00Z,17.16,36
2020-03-04T00:24:00Z,17.16,36
2020-03-04T00:25:00Z,17.16,36
2020-03-04T00:26:00Z,17.16,36
2020-03-04T00:27:00Z,17.2,36
2020-03-04T00:28:00Z,17.2,36
2020-03-04T00:29:00Z,17.16,36
2020-03-04T00:30:00Z,17.2,36
2020-03-04T00:31:00Z,17.2,36
2020-03-04T00:32:00Z,17.16,36
2020-03-04T00:33:00Z,17.11,36
2020-03-04T00:34:00Z,17.16,36
2020-03-04T00:35:00Z,17.16,36
2020-03-04T00:36:00Z,17.2,36
2020-03-04T00:37:00Z,17.16,36
2020-03-04T00:38:00Z,17.2,36
2020-03-04T00:39:00Z,17.24,36
2020-03-04T00:40:00Z,17.2,36
2020-03-04T00:41:00Z,17.16,36
2020-03-04T00:42:00Z,17.16,36
2020-03-04T00:43:00Z,17.16,36
2020-03-04T00:44:00Z,17.11,36
2020-03-04T00:45:00Z,17.16,36
2020-03-04T00:46:00Z,17.2,36
2020-03-04T00:47:00Z,17.2,36
2020-03-04T00:48:00Z,17.2,36
2020-03-04T00:49:00Z,17.2,36
2020-03-04T00:50:00Z,17.16,36
2020-03-04T00:51:00Z,17.16,36
2020-03-04T00:52:00Z,17.16,36
2020-03-04T00:53:00Z,17.16,36
2020-03-04T00:54:00Z,17.16,36
2020-03-04T00:55:00Z,17.16,36
2020-03-04T00:56:00Z,17.2,36
2020-03-04T00:57:00Z,17.16,36
2020-03-04T00:58:00Z,17.2,36
2020-03-04T00:59:00Z,17.16,36
2020-03-04T01:00:00Z,17.16,95
2020-03-04T01:01:00Z,17.2,401
2020-03-04T01:02:00Z,17.2,400
2020-03-04T01:03:00Z,17.2,401
2020-03-04T01:04:00Z,17.2,400
2020-03-04T01:05:00Z,17.24,403
2020-03-04T01:06:00Z,17.16,407
2020-03-04T01:07:00Z,17.16,400
2020-03-04T01:08:00Z,17.16,404
2020-03-04T01:09:00Z,17.11,399
2020-03-04T01:10:00Z,17.16,404
2020-03-04T01:11:00Z,17.2,401
2020-03-04T01:12:00Z,17.24,404
2020-03-04T01:13:00Z,17.2,403
2020-03-04T01:14:00Z,17.24,400
2020-03-04T01:15:00Z,17.24,404
2020-03-04T01:16:00Z,17.16,404
2020-03-04T01:17:00Z,17.16,407
2020-03-04T01:18:00Z,17.16,402
2020-03-04T01:19:00Z,17.16,402
2020-03-04T01:20:00Z,17.2,403
2020-03-04T01:21:00Z,17.24,403
2020-03-04T01:22:00Z,17.2,399
2020-03-04T01:23:00Z,17.16,405
2020-03-04T01:24:00Z,17.16,401
2020-03-04T01:25:00Z,17.11,401
2020-03-04T01:26:00Z,17.16,404
2020-03-04T01:27:00Z,17.16,396
2020-03-04T01:28:00Z,17.11,404
2020-03-04T01:29:00Z,17.11,400
2020-03-04T01:30:00Z,17.11,406
2020-03-04T01:31:00Z,17.16,400
2020-03-04T01:32:00Z,17.11,400
2020-03-04T01:33:00Z,17.16,401
2020-03-04T01:34:00Z,17.16,402
2020-03-04T01:35:00Z,17.11,404
2020-03-04T01:36:00Z,17.11,403
2020-03-04T01:37:00Z,17.11,400
2020-03-04T01:38:00Z,17.11,408
2020-03-04T01:39:00Z,17.16,401
2020-03-04T01:40:00Z,17.11,396
2020-03-04T01:41:00Z,17.16,397
2020-03-04T01:42:00Z,17.11,403
2020-03-04T01:43:00Z,17.07,401
2020-03-04T01:44:00Z,17.11,399
2020-03-04T01:45:00Z,17.07,399
2020-03-04T01:46:00Z,17.07,401
2020-03-04T01:47:00Z,17.11,405
2020-03-04T01:48:00Z,17.16,396
2020-03-04T01:49:00Z,17.16,401
2020-03-04T01:50:00Z,17.16,412
2020-03-04T01:51:00Z,17.16,408
2020-03-04T01:52:00Z,17.07,411
2020-03-04T01:53:00Z,17.07,398
2020-03-04T01:54:00Z,17.07,404
2020-03-04T01:55:00Z,17.07,405
2020-03-04T01:56:00Z,17.11,397
2020-03-04T01:57:00Z,17.16,406
2020-03-04T01:58:00Z,17.07,405
2020-03-04T01:59:00Z,17.16,403
2020-03-04T02:00:00Z,17.11,398
2020-03-04T02:01:00Z,17.16,1195
2020-03-04T02:02:00Z,17.11,1212
2020-03-04T02:03:00Z,17.16,1220
2020-03-04T02:04:00Z,17.11,1232
2020-03-04T02:05:00Z,17.11,1241
2020-03-04T02:06:00Z,17.16,1249
2020-03-04T02:07:00Z,17.2,1222
2020-03-04T02:08:00Z,17.2,1222
2020-03-04T02:09:00Z,17.24,1228
2020-03-04T02:10:00Z,17.2,1233
2020-03-04T02:11:00Z,17.24,1228
2020-03-04T02:12:00Z,17.24,1233
2020-03-04T02:13:00Z,17.24,1238
2020-03-04T02:14:00Z,17.2,1234
2020-03-04T02:15:00Z,17.2,1248
2020-03-04T02:16:00Z,17.2,1238
2020-03-04T02:17:00Z,17.2,1242
2020-03-04T02:18:00Z,17.24,1228
2020-03-04T02:19:00Z,17.24,1240
2020-03-04T02:20:00Z,17.2,1243
2020-03-04T02:21:00Z,17.2,1236
2020-03-04T02:22:00Z,17.24,1237
2020-03-04T02:23:00Z,17.2,1245
2020-03-04T02:24:00Z,17.2,1228
2020-03-04T02:25:00Z,17.2,1236
2020-03-04T02:26:00Z,17.24,1234
2020-03-04T02:27:00Z,17.2,1242
2020-03-04T02:28:00Z,17.24,1236
2020-03-04T02:29:00Z,17.24,1191
2020-03-04T02:30:00Z,17.24,1238
2020-03-04T02:31:00Z,17.2,1234
2020-03-04T02:32:00Z,17.24,1236
2020-03-04T02:33:00Z,17.2,1239
2020-03-04T02:34:00Z,17.16,1236
2020-03-04T02:35:00Z,17.24,1229
2020-03-04T02:36:00Z,17.24,1244
2020-03-04T02:37:00Z,17.2,1232
2020-03-04T02:38:00Z,17.24,1234
2020-03-04T02:39:00Z,17.24,1256
2020-03-04T02:40:00Z,17.2,1232
2020-03-04T02:41:00Z,17.2,1237
2020-03-04T02:42:00Z,17.16,1234
2020-03-04T02:43:00Z,17.16,1231
2020-03-04T02:44:00Z,17.16,1228
2020-03-04T02:45:00Z,17.16,1233
2020-03-04T02:46:00Z,17.11,1245
2020-03-04T02:47:00Z,17.16,1227
2020-03-04T02:48:00Z,17.16,1229
2020-03-04T02:49:00Z,17.16,1245
2020-03-04T02:50:00Z,17.2,1218
2020-03-04T02:51:00Z,17.2,1232
2020-03-04T02:52:00Z,17.24,1233
2020-03-04T02:53:00Z,17.24,1227
2020-03-04T02:54:00Z,17.2,1204
2020-03-04T02:55:00Z,17.24,1231
2020-03-04T02:56:00Z,17.2,1228
2020-03-04T02:57:00Z,17.2,1228
2020-03-04T02:58:00Z,17.2,1231
2020-03-04T02:59:00Z,17.2,1227
2020-03-04T03:00:00Z,17.24,1964
2020-03-04T03:01:00Z,17.24,1951
2020-03-04T03:02:00Z,17.29,1951
2020-03-04T03:03:00Z,17.24,1956
2020-03-04T03:04:00Z,17.24,1958
2020-03-04T03:05:00Z,17.2,1955
2020-03-04T03:06:00Z,17.2,1967
2020-03-04T03:07:00Z,17.24,1948
2020-03-04T03:08:00Z,17.2,1942
2020-03-04T03:09:00Z,17.24,1933
2020-03-04T03:10:00Z,17.29,1969
2020-03-04T03:11:00Z,17.24,1921
2020-03-04T03:12:00Z,17.24,1928
2020-03-04T03:13:00Z,17.24,1949
2020-03-04T03:14:00Z,17.2,1956
2020-03-04T03:15:00Z,17.2,1962
2020-03-04T03:16:00Z,17.2,1958
2020-03-04T03:17:00Z,17.24,1951
2020-03-04T03:18:00Z,17.24,1960
2020-03-04T03:19:00Z,17.24,1960
2020-03-04T03:20:00Z,17.24,1960
2020-03-04T03:21:00Z,17.2,1958
2020-03-04T03:22:00Z,17.24,1953
2020-03-04T03:23:00Z,17.2,1983
2020-03-04T03:24:00Z,17.2,1965
2020-03-04T03:25:00Z,17.24,1962
2020-03-04T03:26:00Z,17.24,1942
2020-03-04T03:27:00Z,17.29,1939
2020-03-04T03:28:00Z,17.24,1926
2020-03-04T03:29:00Z,17.24,1935
2020-03-04T03:30:00Z,17.24,1949
2020-03-04T03:31:00Z,17.24,1939
2020-03-04T03:32:00Z,17.24,1964
2020-03-04T03:33:00Z,17.2,1935
2020-03-04T03:34:00Z,17.24,1962
2020-03-04T03:35:00Z,17.24,1955
2020-03-04T03:36:00Z,17.24,1964
2020-03-04T03:37:00Z,17.24,1930
2020-03-04T03:38:00Z,17.24,1932
2020-03-04T03:39:00Z,17.2,1948
2020-03-04T03:40:00Z,17.2,1944
2020-03-04T03:41:00Z,17.2,1964
2020-03-04T03:42:00Z,17.2,1949
2020-03-04T03:43:00Z,17.24,1967
2020-03-04T03:44:00Z,17.24,1951
2020-03-04T03:45:00Z,17.24,1937
2020-03-04T03:46:00Z,17.29,1994
2020-03-04T03:47:00Z,17.2,1937
2020-03-04T03:48:00Z,17.2,1942
2020-03-04T03:49:00Z,17.2,1969
2020-03-04T03:50:00Z,17.16,1942
2020-03-04T03:51:00Z,17.11,1924
2020-03-04T03:52:00Z,17.16,1948
2020-03-04T03:53:00Z,17.16,1939
2020-03-04T03:54:00Z,17.11,1964
2020-03-04T03:55:00Z,17.16,1944
2020-03-04T03:56:00Z,17.24,1951
2020-03-04T03:57:00Z,17.16,1944
2020-03-04T03:58:00Z,17.16,1953
2020-03-04T03:59:00Z,17.16,1958
2020-03-04T04:00:00Z,17.16,2650
2020-03-04T04:01:00Z,17.16,2612
2020-03-04T04:02:00Z,17.16,2650
2020-03-04T04:03:00Z,17.24,2586
2020-03-04T04:04:00Z,17.24,2646
2020-03-04T04:05:00Z,17.24,2630
2020-03-04T04:06:00Z,17.29,2646
2020-03-04T04:07:00Z,17.24,2639
2020-03-04T04:08:00Z,17.24,2614
2020-03-04T04:09:00Z,17.24,2620
2020-03-04T04:10:00Z,17.29,2625
2020-03-04T04:11:00Z,17.2,2625
2020-03-04T04:12:00Z,17.24,2598
2020-03-04T04:13:00Z,17.24,2596
2020-03-04T04:14:00Z,17.24,2609
2020-03-04T04:15:00Z,17.29,2602
2020-03-04T04:16:00Z,17.29,2616
2020-03-04T04:17:00Z,17.24,2604
2020-03-04T04:18:00Z,17.29,2623
2020-03-04T04:19:00Z,17.24,2609
2020-03-04T04:20:00Z,17.24,2602
2020-03-04T04:21:00Z,17.24,2657
2020-03-04T04:22:00Z,17.33,2616
2020-03-04T04:23:00Z,17.24,2616
2020-03-04T04:24:00Z,17.29,2621
2020-03-04T04:25:00Z,17.29,2604
2020-03-04T04:26:00Z,17.2,2612
2020-03-04T04:27:00Z,17.24,2612
2020-03-04T04:28:00Z,17.29,2612
2020-03-04T04:29:00Z,17.24,2602
2020-03-04T04:30:00Z,17.24,2611
2020-03-04T04:31:00Z,17.29,2625
2020-03-04T04:32:00Z,17.24,2605
2020-03-04T04:33:00Z,17.24,2607
2020-03-04T04:34:00Z,17.24,2618
2020-03-04T04:35:00Z,17.2,2614
2020-03-04T04:36:00Z,17.2,2642
2020-03-04T04:37:00Z,17.24,2618
2020-03-04T04:38:00Z,17.29,2618
2020-03-04T04:39:00Z,17.29,2607
2020-03-04T04:40:00Z,17.24,2614
2020-03-04T04:41:00Z,17.2,2611
2020-03-04T04:42:00Z,17.24,2660
2020-03-04T04:43:00Z,17.24,2616
2020-03-04T04:44:00Z,17.24,2655
2020-03-04T04:45:00Z,17.24,2628
2020-03-04T04:46:00Z,17.29,2588
2020-03-04T04:47:00Z,17.29,2607
2020-03-04T04:48:00Z,17.24,2586
2020-03-04T04:49:00Z,17.24,2612
2020-03-04T04:50:00Z,17.24,2609
2020-03-04T04:51:00Z,17.2,2632
2020-03-04T04:52:00Z,17.24,2612
2020-03-04T04:53:00Z,17.29,2598
2020-03-04T04:54:00Z,17.24,2602
2020-03-04T04:55:00Z,17.29,2598
2020-03-04T04:56:00Z,17.24,2632
2020-03-04T04:57:00Z,17.29,2604
2020-03-04T04:58:00Z,17.29,2605
2020-03-04T04:59:00Z,17.24,2616
2020-03-04T05:00:00Z,17.24,3178
2020-03-04T05:01:00Z,17.24,3178
2020-03-04T05:02:00Z,17.29,3212
2020-03-04T05:03:00Z,17.29,3215
2020-03-04T05:04:00Z,17.24,3215
2020-03-04T05:05:00Z,17.29,3174
2020-03-04T05:06:00Z,17.29,3191
2020-03-04T05:07:00Z,17.24,3191
2020-03-04T05:08:00Z,17.33,3146
2020-03-04T05:09:00Z,17.29,3191
2020-03-04T05:10:00Z,17.24,3209
2020-03-04T05:11:00Z,17.24,3200
2020-03-04T05:12:00Z,17.29,3206
2020-03-04T05:13:00Z,17.29,3218
2020-03-04T05:14:00Z,17.29,3145
2020-03-04T05:15:00Z,17.33,3220
2020-03-04T05:16:00Z,17.29,3223
2020-03-04T05:17:00Z,17.24,3209
2020-03-04T05:18:00Z,17.33,3200
2020-03-04T05:19:00Z,17.24,3256
2020-03-04T05:20:00Z,17.29,3210
2020-03-04T05:21:00Z,17.29,3140
2020-03-04T05:22:00Z,17.29,3196
2020-03-04T05:23:00Z,17.33,3165
2020-03-04T05:24:00Z,17.29,3191
2020-03-04T05:25:00Z,17.33,3194
2020-03-04T05:26:00Z,17.24,3159
2020-03-04T05:27:00Z,17.24,3177
2020-03-04T05:28:00Z,17.24,3219
2020-03-04T05:29:00Z,17.24,3178
2020-03-04T05:30:00Z,17.29,3235
2020-03-04T05:31:00Z,17.33,3228
2020-03-04T05:32:00Z,17.29,3232
2020-03-04T05:33:00Z,17.29,3174
2020-03-04T05:34:00Z,17.29,3242
2020-03-04T05:35:00Z,17.29,3146
2020-03-04T05:36:00Z,17.29,3206
2020-03-04T05:37:00Z,17.29,3178
2020-03-04T05:38:00Z,17.29,3218
2020-03-04T05:39:00Z,17.29,3194
2020-03-04T05:40:00Z,17.29,3251
2020-03-04T05:41:00Z,17.24,3182
2020-03-04T05:42:00Z,17.29,3194
2020-03-04T05:43:00Z,17.29,3191
2020-03-04T05:44:00Z,17.24,3173
2020-03-04T05:45:00Z,17.24,3215
2020-03-04T05:46:00Z,17.29,3188
2020-03-04T05:47:00Z,17.29,3186
2020-03-04T05:48:00Z,17.24,3174
2020-03-04T05:49:00Z,17.29,3220
2020-03-04T05:50:00Z,17.29,3191
2020-03-04T05:51:00Z,17.29,3183
2020-03-04T05:52:00Z,17.29,3169
2020-03-04T05:53:00Z,17.24,3171
2020-03-04T05:54:00Z,17.29,3232
2020-03-04T05:55:00Z,17.29,3156
2020-03-04T05:56:00Z,17.29,3192
2020-03-04T05:57:00Z,17.29,3228
2020-03-04T05:58:00Z,17.24,3186
2020-03-04T05:59:00Z,17.24,3201
2020-03-04T06:00:00Z,17.24,3203
2020-03-04T06:01:00Z,17.24,3877
2020-03-04T06:02:00Z,17.29,3849
2020-03-04T06:03:00Z,17.33,3817
2020-03-04T06:04:00Z,17.33,3881
2020-03-04T06:05:00Z,17.29,3809
2020-03-04T06:06:00Z,17.24,3823
2020-03-04T06:07:00Z,17.29,3823
2020-03-04T06:08:00Z,17.24,3799
2020-03-04T06:09:00Z,17.24,3835
2020-03-04T06:10:00Z,17.29,3831
2020-03-04T06:11:00Z,17.29,3799
2020-03-04T06:12:00Z,17.37,3823
2020-03-04T06:13:00Z,17.33,3803
2020-03-04T06:14:00Z,17.33,3839
2020-03-04T06:15:00Z,17.33,3849
2020-03-04T06:16:00Z,17.29,3793
2020-03-04T06:17:00Z,17.29,3817
2020-03-04T06:18:00Z,17.29,3807
2020-03-04T06:19:00Z,17.33,3871
2020-03-04T06:20:00Z,17.29,3849
2020-03-04T06:21:00Z,17.29,3795
2020-03-04T06:22:00Z,17.33,3823
2020-03-04T06:23:00Z,17.33,3693
2020-03-04T06:24:00Z,17.29,3823
2020-03-04T06:25:00Z,17.29,3807
2020-03-04T06:26:00Z,17.24,3831
2020-03-04T06:27:00Z,17.29,3827
2020-03-04T06:28:00Z,17.24,3845
2020-03-04T06:29:00Z,17.33,3831
2020-03-04T06:30:00Z,17.37,3863
2020-03-04T06:31:00Z,17.29,3757
2020-03-04T06:32:00Z,17.33,3821
2020-03-04T06:33:00Z,17.29,3845
2020-03-04T06:34:00Z,17.29,3793
2020-03-04T06:35:00Z,17.24,3859
2020-03-04T06:36:00Z,17.29,3835
2020-03-04T06:37:00Z,17.29,3821
2020-03-04T06:38:00Z,17.29,3859
2020-03-04T06:39:00Z,17.16,3827
2020-03-04T06:40:00Z,17.24,3831
2020-03-04T06:41:00Z,17.16,3877
2020-03-04T06:42:00Z,17.24,3877
2020-03-04T06:43:00Z,17.29,3845
2020-03-04T06:44:00Z,17.24,3873
2020-03-04T06:45:00Z,17.24,3817
2020-03-04T06:46:00Z,17.24,3873
2020-03-04T06:47:00Z,17.24,3855
2020-03-04T06:48:00Z,17.2,3839
2020-03-04T06:49:00Z,17.24,3913
2020-03-04T06:50:00Z,17.24,3863
2020-03-04T06:51:00Z,17.24,3841
2020-03-04T06:52:00Z,17.24,3841
2020-03-04T06:53:00Z,17.24,3859
2020-03-04T06:54:00Z,17.24,3863
2020-03-04T06:55:00Z,17.24,3871
2020-03-04T06:56:00Z,17.24,3845
2020-03-04T06:57:00Z,17.2,3853
2020-03-04T06:58:00Z,17.24,3841
2020-03-04T06:59:00Z,17.24,3835
2020-03-04T07:00:00Z,17.24,4508
2020-03-04T07:01:00Z,17.29,4484
2020-03-04T07:02:00Z,17.29,4466
2020-03-04T07:03:00Z,17.29,4456
2020-03-04T07:04:00Z,17.24,4476
2020-03-04T07:05:00Z,17.2,4476
2020-03-04T07:06:00Z,17.24,4456
2020-03-04T07:07:00Z,17.24,4456
2020-03-04T07:08:00Z,17.24,4476
2020-03-04T07:09:00Z,17.29,4480
2020-03-04T07:10:00Z,17.24,4488
2020-03-04T07:11:00Z,17.24,4484
2020-03-04T07:12:00Z,17.29,4474
2020-03-04T07:13:00Z,17.29,4460
2020-03-04T07:14:00Z,17.24,4452
2020-03-04T07:15:00Z,17.24,4413
2020-03-04T07:16:00Z,17.29,4462
2020-03-04T07:17:00Z,17.24,4476
2020-03-04T07:18:00Z,17.24,4488
2020-03-04T07:19:00Z,17.29,4424
2020-03-04T07:20:00Z,17.29,4445
2020-03-04T07:21:00Z,17.29,4480
2020-03-04T07:22:00Z,17.29,4466
2020-03-04T07:23:00Z,17.29,4452
2020-03-04T07:24:00Z,17.29,4430
2020-03-04T07:25:00Z,17.2,4476
2020-03-04T07:26:00Z,17.24,4448
2020-03-04T07:27:00Z,17.24,4420
2020-03-04T07:28:00Z,17.24,4434
2020-03-04T07:29:00Z,17.33,4598
2020-03-04T07:30:00Z,17.33,4544
2020-03-04T07:31:00Z,17.33,4406
2020-03-04T07:32:00Z,17.33,4438
2020-03-04T07:33:00Z,17.33,4538
2020-03-04T07:34:00Z,17.33,4512
2020-03-04T07:35:00Z,17.33,4448
2020-03-04T07:36:00Z,17.37,4452
2020-03-04T07:37:00Z,17.29,4760
2020-03-04T07:38:00Z,17.29,4694
2020-03-04T07:39:00Z,17.33,4768
2020-03-04T07:40:00Z,17.33,4662
2020-03-04T07:41:00Z,17.33,4690
2020-03-04T07:42:00Z,17.33,4694
2020-03-04T07:43:00Z,17.37,4664
2020-03-04T07:44:00Z,17.37,4686
2020-03-04T07:45:00Z,17.37,4700
2020-03-04T07:46:00Z,17.33,4664
2020-03-04T07:47:00Z,17.29,4672
2020-03-04T07:48:00Z,17.24,4700
2020-03-04T07:49:00Z,17.29,4718
2020-03-04T07:50:00Z,17.33,4704
2020-03-04T07:51:00Z,17.33,4672
2020-03-04T07:52:00Z,17.37,4718
2020-03-04T07:53:00Z,17.37,4714
2020-03-04T07:54:00Z,17.33,4726
2020-03-04T07:55:00Z,17.33,4678
2020-03-04T07:56:00Z,17.33,4696
2020-03-04T07:57:00Z,17.29,4682
2020-03-04T07:58:00Z,17.33,4694
2020-03-04T07:59:00Z,17.33,4682
2020-03-04T08:00:00Z,17.37,4690
2020-03-04T08:01:00Z,17.33,5165
2020-03-04T08:02:00Z,17.33,5176
2020-03-04T08:03:00Z,17.37,5201
2020-03-04T08:04:00Z,17.37,5222
2020-03-04T08:05:00Z,17.33,5225
2020-03-04T08:06:00Z,17.33,5236
2020-03-04T08:07:00Z,17.33,5197
2020-03-04T08:08:00Z,17.33,5222
2020-03-04T08:09:00Z,17.33,5222
2020-03-04T08:10:00Z,17.37,5197
2020-03-04T08:11:00Z,17.37,5243
2020-03-04T08:12:00Z,17.33,5253
2020-03-04T08:13:00Z,17.33,5215
2020-03-04T08:14:00Z,17.33,5129
2020-03-04T08:15:00Z,17.29,5219
2020-03-04T08:16:00Z,17.33,5126
2020-03-04T08:17:00Z,17.33,5222
2020-03-04T08:18:00Z,17.37,5222
2020-03-04T08:19:00Z,17.37,5201
2020-03-04T08:20:00Z,17.37,5151
2020-03-04T08:21:00Z,17.33,5172
2020-03-04T08:22:00Z,17.33,5158
2020-03-04T08:23:00Z,17.29,5183
2020-03-04T08:24:00Z,17.33,5137
2020-03-04T08:25:00Z,17.33,5211
2020-03-04T08:26:00Z,17.37,5179
2020-03-04T08:27:00Z,17.41,5133
2020-03-04T08:28:00Z,17.37,5155
2020-03-04T08:29:00Z,17.37,5233
2020-03-04T08:30:00Z,17.33,5144
2020-03-04T08:31:00Z,17.33,5147
2020-03-04T08:32:00Z,17.33,5123
2020-03-04T08:33:00Z,17.33,5307
2020-03-04T08:34:00Z,17.37,5155
2020-03-04T08:35:00Z,17.37,5129
2020-03-04T08:36:00Z,17.41,5169
2020-03-04T08:37:00Z,17.37,5161
2020-03-04T08:38:00Z,17.41,5105
2020-03-04T08:39:00Z,17.37,5239
2020-03-04T08:40:00Z,17.33,5165
2020-03-04T08:41:00Z,17.37,5172
2020-03-04T08:42:00Z,17.33,5204
2020-03-04T08:43:00Z,17.33,5151
2020-03-04T08:44:00Z,17.33,5197
2020-03-04T08:45:00Z,17.37,5147
2020-03-04T08:46:00Z,17.41,5172
2020-03-04T08:47:00Z,17.37,5169
2020-03-04T08:48:00Z,17.37,5197
2020-03-04T08:49:00Z,17.41,5183
2020-03-04T08:50:00Z,17.33,5144
2020-03-04T08:51:00Z,17.29,5119
2020-03-04T08:52:00Z,17.29,5129
2020-03-04T08:53:00Z,17.33,5129
2020-03-04T08:54:00Z,17.41,5094
2020-03-04T08:55:00Z,17.37,5172
2020-03-04T08:56:00Z,17.37,5108
2020-03-04T08:57:00Z,17.37,5112
2020-03-04T08:58:00Z,17.37,5172
2020-03-04T08:59:00Z,17.37,5108
2020-03-04T09:00:00Z,17.29,5137
2020-03-04T09:01:00Z,17.33,5788
2020-03-04T09:02:00Z,17.33,5829
2020-03-04T09:03:00Z,17.41,5844
2020-03-04T09:04:00Z,17.33,5880
2020-03-04T09:05:00Z,17.37,5786
2020-03-04T09:06:00Z,17.37,5765
2020-03-04T09:07:00Z,17.37,5829
2020-03-04T09:08:00Z,17.33,5788
2020-03-04T09:09:00Z,17.37,5719
2020-03-04T09:10:00Z,17.37,5750
2020-03-04T09:11:00Z,17.33,5704
2020-03-04T09:12:00Z,17.33,5788
2020-03-04T09:13:00Z,17.37,5780
2020-03-04T09:14:00Z,17.33,5768
2020-03-04T09:15:00Z,17.33,5740
2020-03-04T09:16:00Z,17.37,5724
