date,E_Conductivity,TempInSitu,Serial,SalinityInSitu,a,Sp_Conductance,AbsPressure_bar,at,bt,Sp_Cond_mS.cm,SalinityInSitu_2pCal
2020-11-16T15:00:40Z,41801.2,22.39,352,28.41586811787056,1.9625485187374274,44057.95955307231,0,12.895244511667725,49.99909309516988,44.05948269986673,30.13253469526217
2020-11-16T15:00:50Z,41808.5,22.33,352,28.46045430023491,1.9621599615367713,44119.92853954019,0,12.895235053641708,49.999102553195904,44.12143879854984,30.22135771332028
2020-11-16T15:01:00Z,41746.6,22.33,352,28.41353600000661,1.9622275748300537,44054.69025827791,0,12.895245010644341,49.999092596193265,44.05621408323827,30.171493678961497
2020-11-16T15:01:10Z,41753.8,22.33,352,28.41899282031808,1.9622197072832317,44062.27856499245,0,12.89524385247787,49.999093754359734,44.063800815603365,30.177293090767748
2020-11-16T15:01:20Z,41830.4,22.34,352,28.470536380142196,1.9621995085787023,44133.949745774364,0,12.895232913652965,49.99910469318464,44.13545708000861,30.225146486991157
2020-11-16T15:01:30Z,41772,22.33,352,28.432787105278813,1.9621998233888835,44081.46010744253,0,12.895240924892027,49.99909668194558,44.08297837422659,30.191953425353685
2020-11-16T15:01:40Z,41815.8,22.33,352,28.46598819276033,1.962151991599547,44127.62221861561,0,12.895233879392764,49.99910372744484,44.12913087315068,30.227239062129023
2020-11-16T15:01:50Z,41768.4,22.33,352,28.430058490831623,1.9622037560671188,44077.6659573974,0,12.895241503974757,49.99909610286285,44.079185012671125,30.189053498195086
2020-11-16T15:02:00Z,41801.2,22.33,352,28.45492055888104,1.9621679322851837,44112.23485801759,0,12.895236227891024,49.999101378946584,44.113746720528596,30.21547652824467
2020-11-16T15:02:10Z,41793.9,22.33,352,28.449386968703582,1.9621759038446924,44104.541174047175,0,12.895237402140713,49.999100204696894,44.106054639086295,30.209595506906183
2020-11-16T15:02:20Z,41837.7,22.33,352,28.482590777316886,1.962128086655913,44150.70324116518,0,12.895230356648174,49.99910725018943,44.1522070764371,30.244884090913956
2020-11-16T15:02:30Z,41870.5,22.33,352,28.507459293148596,1.9620922974803523,44185.27203744404,0,12.895225080580365,49.99911252625724,44.18676863844085,30.271314104606535
2020-11-16T15:02:40Z,41863.2,22.33,352,28.501924268027402,1.9621002613363179,44177.57837668526,0,12.895226254826513,49.99911135201109,44.17907658944921,30.265431529047934
2020-11-16T15:02:50Z,41812.1,22.32,352,28.469702606849506,1.962092566414008,44132.7817611709,0,12.895233091916793,49.999104514920816,44.13428933916619,30.238115433749027
2020-11-16T14:29:50Z,11737.9,22.24,352,7.109708967412763,2.000052643112897,12423.706658576995,0,12.90007269434393,49.994264912493676,12.423559380319759,7.559168103014489
2020-11-16T14:30:00Z,11749,22.26,352,7.113738984747546,2.0001589010379006,12430.23076580408,0,12.900071698601067,49.99426590823654,12.430085530143682,7.560027780150079
2020-11-16T14:30:10Z,11793.3,22.34,352,7.129758667658981,2.00058374613206,12456.161190193643,0,12.900067740966088,49.994269865871516,12.456024066019733,7.563346584524804
2020-11-16T14:30:20Z,11779.5,22.33,352,7.122367064737062,2.000542300977165,12444.200491237807,0,12.900069566469591,49.99426804036801,12.44405962692522,7.5572102853271454
2020-11-16T14:30:30Z,11776.7,22.31,352,7.123766004890924,2.0004244730508556,12446.461760459024,0,12.900069221343031,49.99426838549458,12.446321603431183,7.562120118957951
