Date,Time,High Range uS/cm,temp C
3/8/20,8:54:00,0,19.2
3/8/20,8:54:00,0,19.2
3/8/20,8:54:00,0,19.2
3/8/20,8:55:00,0,19.21
3/8/20,8:55:00,0,19.2
3/8/20,8:55:00,0,19.2
3/8/20,8:55:00,0,19.2
3/8/20,8:55:00,0,19.21
3/8/20,8:55:00,0,19.2
3/8/20,8:56:00,0,19.2
3/8/20,8:56:00,0,19.2
3/8/20,8:56:00,0,19.21
3/8/20,8:56:00,0,19.21
3/8/20,8:56:00,0,19.21
3/8/20,8:56:00,0,19.21
3/8/20,8:57:00,0,19.21
3/8/20,8:57:00,0,19.21
3/8/20,8:57:00,0,19.21
3/8/20,8:57:00,0,19.21
3/8/20,8:57:00,0,19.21
3/8/20,8:57:00,0,19.21
3/8/20,8:58:00,0,19.21
3/8/20,8:58:00,0,19.21
3/8/20,8:58:00,0,19.21
3/8/20,8:58:00,0,19.21
3/8/20,8:58:00,0,19.21
3/8/20,8:58:00,0,19.21
3/8/20,8:59:00,0,19.21
3/8/20,8:59:00,0,19.21
3/8/20,8:59:00,0,19.21
3/8/20,8:59:00,0,19.21
3/8/20,8:59:00,0,19.21
3/8/20,8:59:00,0,19.21
3/8/20,9:00:00,0,19.21
3/8/20,9:00:00,0,19.21
3/8/20,9:00:00,0,19.21
3/8/20,9:00:00,0,19.21
3/8/20,9:00:00,0,19.21
3/8/20,9:00:00,0,19.21
3/8/20,9:01:00,0,19.21
3/8/20,9:01:00,0,19.21
3/8/20,9:01:00,0,19.21
3/8/20,9:01:00,0,19.21
3/8/20,9:01:00,0,19.21
3/8/20,9:01:00,0,19.21
3/8/20,9:02:00,0,19.21
3/8/20,9:02:00,0,19.21
3/8/20,9:02:00,0,19.21
3/8/20,9:02:00,0,19.21
3/8/20,9:02:00,0,19.21
3/8/20,9:02:00,0,19.21
3/8/20,9:03:00,0,19.21
3/8/20,9:03:00,0,19.21
3/8/20,9:03:00,0,19.21
3/8/20,9:03:00,0,19.21
3/8/20,9:03:00,0,19.21
3/8/20,9:03:00,0,19.21
3/8/20,9:04:00,0,19.21
3/8/20,9:04:00,0,19.21
3/8/20,9:04:00,0,19.21
3/8/20,9:04:00,0,19.21
3/8/20,9:04:00,0,19.21
3/8/20,9:04:00,0,19.21
3/8/20,9:05:00,0,19.21
3/8/20,9:05:00,0,19.21
3/8/20,9:05:00,0,19.21
3/8/20,9:05:00,0,19.21
3/8/20,9:05:00,0,19.23
3/8/20,9:05:00,0,19.21
3/8/20,9:06:00,0,19.21
3/8/20,9:06:00,0,19.23
3/8/20,9:06:00,0,19.21
3/8/20,9:06:00,0,19.21
3/8/20,9:06:00,0,19.21
3/8/20,9:06:00,0,19.23
3/8/20,9:07:00,0,19.21
3/8/20,9:07:00,0,19.21
3/8/20,9:07:00,0,19.21
3/8/20,9:07:00,0,19.23
3/8/20,9:07:00,0,19.21
3/8/20,9:07:00,0,19.21
3/8/20,9:08:00,0,19.21
3/8/20,9:08:00,0,19.21
3/8/20,9:08:00,0,19.21
3/8/20,9:08:00,0,19.21
3/8/20,9:08:00,0,19.21
3/8/20,9:08:00,0,19.21
3/8/20,9:09:00,0,19.21
3/8/20,9:09:00,0,19.21
3/8/20,9:09:00,0,19.21
3/8/20,9:09:00,0,19.21
3/8/20,9:09:00,0,19.21
3/8/20,9:09:00,0,19.21
3/8/20,9:10:00,0,19.21
3/8/20,9:10:00,0,19.21
3/8/20,9:10:00,0,19.21
3/8/20,9:10:00,0,19.21
3/8/20,9:10:00,0,19.21
3/8/20,9:10:00,0,19.23
3/8/20,9:11:00,0,19.21
3/8/20,9:11:00,0,19.21
3/8/20,9:11:00,0,19.21
3/8/20,9:11:00,0,19.21
3/8/20,9:11:00,0,19.23
3/8/20,9:11:00,0,19.21
3/8/20,9:12:00,0,19.21
3/8/20,9:12:00,0,19.21
3/8/20,9:12:00,0,19.21
3/8/20,9:12:00,0,19.21
3/8/20,9:12:00,0,19.23
3/8/20,9:12:00,0,19.21
3/8/20,9:13:00,0,19.23
3/8/20,9:13:00,0,19.21
3/8/20,9:13:00,0,19.21
3/8/20,9:13:00,0,19.21
3/8/20,9:13:00,0,19.21
3/8/20,9:13:00,0,19.21
3/8/20,9:14:00,0,19.23
3/8/20,9:14:00,0,19.23
3/8/20,9:14:00,0,19.21
3/8/20,9:14:00,0,19.23
3/8/20,9:14:00,0,19.21
3/8/20,9:14:00,0,19.23
3/8/20,9:15:00,0,19.23
3/8/20,9:15:00,0,19.23
3/8/20,9:15:00,0,19.21
3/8/20,9:15:00,0,19.23
3/8/20,9:15:00,0,19.21
3/8/20,9:15:00,0,19.23
3/8/20,9:16:00,0,19.23
3/8/20,9:16:00,0,19.23
3/8/20,9:16:00,0,19.23
3/8/20,9:16:00,0,19.21
3/8/20,9:16:00,0,19.21
3/8/20,9:16:00,0,19.23
3/8/20,9:17:00,0,19.23
3/8/20,9:17:00,0,19.21
3/8/20,9:17:00,0,19.21
3/8/20,9:17:00,0,19.23
3/8/20,9:17:00,0,19.21
3/8/20,9:17:00,0,19.23
3/8/20,9:18:00,0,19.21
3/8/20,9:18:00,0,19.23
3/8/20,9:18:00,0,19.21
3/8/20,9:18:00,0,19.23
3/8/20,9:18:00,0,19.21
3/8/20,9:18:00,0,19.21
3/8/20,9:19:00,0,19.23
3/8/20,9:19:00,0,19.23
3/8/20,9:19:00,0,19.23
3/8/20,9:19:00,0,19.23
3/8/20,9:19:00,0,19.23
3/8/20,9:19:00,0,19.23
3/8/20,9:20:00,0,19.23
3/8/20,9:20:00,0,19.21
3/8/20,9:20:00,0,19.21
3/8/20,9:20:00,0,19.23
3/8/20,9:20:00,0,19.23
3/8/20,9:20:00,0,19.23
3/8/20,9:21:00,0,19.23
3/8/20,9:21:00,0,19.23
3/8/20,9:21:00,0,19.23
3/8/20,9:21:00,0,19.23
3/8/20,9:21:00,0,19.23
3/8/20,9:21:00,0,19.23
3/8/20,9:22:00,0,19.23
3/8/20,9:22:00,0,19.23
3/8/20,9:22:00,0,19.23
3/8/20,9:22:00,0,19.23
3/8/20,9:22:00,0,19.23
3/8/20,9:22:00,0,19.23
3/8/20,9:23:00,0,19.23
3/8/20,9:23:00,0,19.23
3/8/20,9:23:00,0,19.23
3/8/20,9:23:00,0,19.23
3/8/20,9:23:00,0,19.23
3/8/20,9:23:00,0,19.24
3/8/20,9:24:00,0,19.24
3/8/20,9:24:00,0,19.24
3/8/20,9:24:00,0,19.23
3/8/20,9:24:00,0,19.23
3/8/20,9:24:00,0,19.23
3/8/20,9:24:00,0,19.24
3/8/20,9:25:00,0,19.23
3/8/20,9:25:00,0,19.23
3/8/20,9:25:00,0,19.23
3/8/20,9:25:00,0,19.23
3/8/20,9:25:00,0,19.23
3/8/20,9:25:00,0,19.23
3/8/20,9:26:00,0,19.23
3/8/20,9:26:00,0,19.23
3/8/20,9:26:00,0,19.24
3/8/20,9:26:00,0,19.23
3/8/20,9:26:00,0,19.24
3/8/20,9:26:00,0,19.23
3/8/20,9:27:00,0,19.23
3/8/20,9:27:00,0,19.24
3/8/20,9:27:00,0,19.24
3/8/20,9:27:00,0,19.24
3/8/20,9:27:00,0,19.24
3/8/20,9:27:00,0,19.24
3/8/20,9:28:00,0,19.25
3/8/20,9:28:00,0,19.25
3/8/20,9:28:00,0,19.25
3/8/20,9:28:00,0,19.25
3/8/20,9:28:00,0,19.25
3/8/20,9:28:00,0,19.25
3/8/20,9:29:00,0,19.25
3/8/20,9:29:00,0,19.24
3/8/20,9:29:00,0,19.25
3/8/20,9:29:00,0,19.25
3/8/20,9:29:00,0,19.24
3/8/20,9:29:00,0,19.25
3/8/20,9:30:00,0,19.25
3/8/20,9:30:00,0,19.24
3/8/20,9:30:00,0,19.25
3/8/20,9:30:00,0,19.24
3/8/20,9:30:00,0,19.25
3/8/20,9:30:00,0,19.25
3/8/20,9:31:00,0,19.25
3/8/20,9:31:00,0,19.25
3/8/20,9:31:00,0,19.25
3/8/20,9:31:00,0,19.25
3/8/20,9:31:00,0,19.25
3/8/20,9:31:00,0,19.25
3/8/20,9:32:00,0,19.25
3/8/20,9:32:00,0,19.25
3/8/20,9:32:00,0,19.25
3/8/20,9:32:00,0,19.25
3/8/20,9:32:00,0,19.25
3/8/20,9:32:00,0,19.25
3/8/20,9:33:00,0,19.25
3/8/20,9:33:00,0,19.25
3/8/20,9:33:00,0,19.25
3/8/20,9:33:00,0,19.25
3/8/20,9:33:00,0,19.26
3/8/20,9:33:00,0,19.26
3/8/20,9:34:00,0,19.26
3/8/20,9:34:00,0,19.26
3/8/20,9:34:00,0,19.26
3/8/20,9:34:00,0,19.26
3/8/20,9:34:00,0,19.26
3/8/20,9:34:00,0,19.26
3/8/20,9:35:00,0,19.26
3/8/20,9:35:00,0,19.26
3/8/20,9:35:00,0,19.26
3/8/20,9:35:00,0,19.26
3/8/20,9:35:00,0,19.26
3/8/20,9:35:00,0,19.26
3/8/20,9:36:00,0,19.28
3/8/20,9:36:00,0,19.28
3/8/20,9:36:00,0,19.28
3/8/20,9:36:00,0,19.28
3/8/20,9:36:00,0,19.28
3/8/20,9:36:00,0,19.28
3/8/20,9:37:00,0,19.28
3/8/20,9:37:00,0,19.28
3/8/20,9:37:00,0,19.28
3/8/20,9:37:00,0,19.28
3/8/20,9:37:00,0,19.29
3/8/20,9:37:00,0,19.29
3/8/20,9:38:00,0,19.28
3/8/20,9:38:00,0,19.28
3/8/20,9:38:00,0,19.29
3/8/20,9:38:00,0,19.29
3/8/20,9:38:00,0,19.29
3/8/20,9:38:00,0,19.29
3/8/20,9:39:00,0,19.29
3/8/20,9:39:00,0,19.29
3/8/20,9:39:00,0,19.29
3/8/20,9:39:00,0,19.29
3/8/20,9:39:00,0,19.29
3/8/20,9:39:00,0,19.29
3/8/20,9:40:00,0,19.3
3/8/20,9:40:00,0,19.3
3/8/20,9:40:00,0,19.3
3/8/20,9:40:00,0,19.3
3/8/20,9:40:00,0,19.3
3/8/20,9:40:00,0,19.3
3/8/20,9:41:00,0,19.3
3/8/20,9:41:00,0,19.3
3/8/20,9:41:00,0,19.3
3/8/20,9:41:00,0,19.3
3/8/20,9:41:00,0,19.3
3/8/20,9:41:00,0,19.3
3/8/20,9:42:00,0,19.3
3/8/20,9:42:00,0,19.3
3/8/20,9:42:00,0,19.31
3/8/20,9:42:00,0,19.31
3/8/20,9:42:00,0,19.31
3/8/20,9:42:00,0,19.31
3/8/20,9:43:00,0,19.31
3/8/20,9:43:00,0,19.31
3/8/20,9:43:00,0,19.33
3/8/20,9:43:00,0,19.31
3/8/20,9:43:00,0,19.33
3/8/20,9:43:00,0,19.33
3/8/20,9:44:00,0,19.33
3/8/20,9:44:00,0,19.33
3/8/20,9:44:00,0,19.33
3/8/20,9:44:00,0,19.33
3/8/20,9:44:00,0,19.33
3/8/20,9:44:00,0,19.33
3/8/20,9:45:00,0,19.33
3/8/20,9:45:00,0,19.33
3/8/20,9:45:00,0,19.33
3/8/20,9:45:00,0,19.33
3/8/20,9:45:00,0,19.34
3/8/20,9:45:00,0,19.33
3/8/20,9:46:00,0,19.34
3/8/20,9:46:00,0,19.34
3/8/20,9:46:00,0,19.34
3/8/20,9:46:00,0,19.34
3/8/20,9:46:00,0,19.34
3/8/20,9:46:00,0,19.34
3/8/20,9:47:00,0,19.34
3/8/20,9:47:00,0,19.35
3/8/20,9:47:00,0,19.34
3/8/20,9:47:00,0,19.34
3/8/20,9:47:00,0,19.35
3/8/20,9:47:00,0,19.35
3/8/20,9:48:00,0,19.35
3/8/20,9:48:00,0,19.35
3/8/20,9:48:00,0,19.35
3/8/20,9:48:00,0,19.35
3/8/20,9:48:00,0,19.36
3/8/20,9:48:00,0,19.35
3/8/20,9:49:00,0,19.36
3/8/20,9:49:00,0,19.36
3/8/20,9:49:00,0,19.36
3/8/20,9:49:00,0,19.36
3/8/20,9:49:00,0,19.36
3/8/20,9:49:00,0,19.36
3/8/20,9:50:00,0,19.36
3/8/20,9:50:00,0,19.36
3/8/20,9:50:00,0,19.36
3/8/20,9:50:00,0,19.36
3/8/20,9:50:00,0,19.36
3/8/20,9:50:00,0,19.36
3/8/20,9:51:00,0,19.38
3/8/20,9:51:00,0,19.38
3/8/20,9:51:00,0,19.38
3/8/20,9:51:00,0,19.38
3/8/20,9:51:00,0,19.38
3/8/20,9:51:00,0,19.38
3/8/20,9:52:00,0,19.38
3/8/20,9:52:00,0,19.38
3/8/20,9:52:00,0,19.38
3/8/20,9:52:00,0,19.38
3/8/20,9:52:00,0,19.39
3/8/20,9:52:00,0,19.39
3/8/20,9:53:00,0,19.39
3/8/20,9:53:00,0,19.39
3/8/20,9:53:00,0,19.39
3/8/20,9:53:00,0,19.39
3/8/20,9:53:00,0,19.39
3/8/20,9:53:00,0,19.39
3/8/20,9:54:00,0,19.39
3/8/20,9:54:00,0,19.39
3/8/20,9:54:00,0,19.39
3/8/20,9:54:00,0,19.39
3/8/20,9:54:00,0,19.39
3/8/20,9:54:00,0,19.4
3/8/20,9:55:00,0,19.4
3/8/20,9:55:00,0,19.4
3/8/20,9:55:00,0,19.4
3/8/20,9:55:00,0,19.4
3/8/20,9:55:00,0,19.4
3/8/20,9:55:00,0,19.4
3/8/20,9:56:00,0,19.4
3/8/20,9:56:00,0,19.4
3/8/20,9:56:00,0,19.4
3/8/20,9:56:00,0,19.4
3/8/20,9:56:00,0,19.41
3/8/20,9:56:00,0,19.41
3/8/20,9:57:00,0,19.41
3/8/20,9:57:00,0,19.41
3/8/20,9:57:00,0,19.41
3/8/20,9:57:00,0,19.41
3/8/20,9:57:00,0,19.41
3/8/20,9:57:00,0,19.41
3/8/20,9:58:00,0,19.41
3/8/20,9:58:00,0,19.41
3/8/20,9:58:00,0,19.43
3/8/20,9:58:00,0,19.41
3/8/20,9:58:00,0,19.41
3/8/20,9:58:00,0,19.41
3/8/20,9:59:00,0,19.43
3/8/20,9:59:00,0,19.43
3/8/20,9:59:00,0,19.43
3/8/20,9:59:00,0,19.43
3/8/20,9:59:00,0,19.43
3/8/20,9:59:00,0,19.43
3/8/20,10:00:00,0,19.44
3/8/20,10:00:00,0,19.43
3/8/20,10:00:00,0,19.44
3/8/20,10:00:00,0,19.43
3/8/20,10:00:00,0,19.44
3/8/20,10:00:00,0,19.44
3/8/20,10:01:00,0,19.44
3/8/20,10:01:00,0,19.44
3/8/20,10:01:00,0,19.44
3/8/20,10:01:00,0,19.44
3/8/20,10:01:00,0,19.44
3/8/20,10:01:00,0,19.44
3/8/20,10:02:00,0,19.45
3/8/20,10:02:00,0,19.44
3/8/20,10:02:00,0,19.45
3/8/20,10:02:00,0,19.45
3/8/20,10:02:00,0,19.45
3/8/20,10:02:00,0,19.45
3/8/20,10:03:00,0,19.45
3/8/20,10:03:00,0,19.45
3/8/20,10:03:00,0,19.45
3/8/20,10:03:00,0,19.46
3/8/20,10:03:00,0,19.46
3/8/20,10:03:00,0,19.46
3/8/20,10:04:00,0,19.46
3/8/20,10:04:00,0,19.46
3/8/20,10:04:00,0,19.46
3/8/20,10:04:00,0,19.46
3/8/20,10:04:00,0,19.46
3/8/20,10:04:00,0,19.46
3/8/20,10:05:00,0,19.46
3/8/20,10:05:00,0,19.48
3/8/20,10:05:00,0,19.48
3/8/20,10:05:00,0,19.48
3/8/20,10:05:00,0,19.48
3/8/20,10:05:00,0,19.48
3/8/20,10:06:00,0,19.48
3/8/20,10:06:00,0,19.48
3/8/20,10:06:00,0,19.48
3/8/20,10:06:00,0,19.48
3/8/20,10:06:00,0,19.48
3/8/20,10:06:00,0,19.48
3/8/20,10:07:00,0,19.48
3/8/20,10:07:00,0,19.49
3/8/20,10:07:00,0,19.49
3/8/20,10:07:00,0,19.49
3/8/20,10:07:00,0,19.49
3/8/20,10:07:00,0,19.49
3/8/20,10:08:00,0,19.49
3/8/20,10:08:00,0,19.5
3/8/20,10:08:00,0,19.49
3/8/20,10:08:00,0,19.5
3/8/20,10:08:00,0,19.5
3/8/20,10:08:00,0,19.5
3/8/20,10:09:00,0,19.5
3/8/20,10:09:00,0,19.5
3/8/20,10:09:00,0,19.5
3/8/20,10:09:00,0,19.5
3/8/20,10:09:00,0,19.5
3/8/20,10:09:00,0,19.5
3/8/20,10:10:00,0,19.5
3/8/20,10:10:00,0,19.5
3/8/20,10:10:00,0,19.51
3/8/20,10:10:00,0,19.51
3/8/20,10:10:00,0,19.51
3/8/20,10:10:00,0,19.51
3/8/20,10:11:00,0,19.51
3/8/20,10:11:00,0,19.51
3/8/20,10:11:00,0,19.51
3/8/20,10:11:00,0,19.51
3/8/20,10:11:00,0,19.51
3/8/20,10:11:00,0,19.51
3/8/20,10:12:00,0,19.53
3/8/20,10:12:00,0,19.53
3/8/20,10:12:00,0,19.53
3/8/20,10:12:00,0,19.53
3/8/20,10:12:00,0,19.53
3/8/20,10:12:00,0,19.54
3/8/20,10:13:00,0,19.53
3/8/20,10:13:00,0,19.54
3/8/20,10:13:00,0,19.54
3/8/20,10:13:00,0,19.54
3/8/20,10:13:00,0,19.54
3/8/20,10:13:00,0,19.54
3/8/20,10:14:00,0,19.54
3/8/20,10:14:00,0,19.54
3/8/20,10:14:00,0,19.54
3/8/20,10:14:00,0,19.55
3/8/20,10:14:00,0,19.54
3/8/20,10:14:00,0,19.55
3/8/20,10:15:00,0,19.55
3/8/20,10:15:00,0,19.55
3/8/20,10:15:00,0,19.55
3/8/20,10:15:00,0,19.55
3/8/20,10:15:00,0,19.55
3/8/20,10:15:00,0,19.55
3/8/20,10:16:00,0,19.56
3/8/20,10:16:00,0,19.56
3/8/20,10:16:00,0,19.56
3/8/20,10:16:00,0,19.56
3/8/20,10:16:00,0,19.56
3/8/20,10:16:00,0,19.56
3/8/20,10:17:00,0,19.56
3/8/20,10:17:00,0,19.56
3/8/20,10:17:00,0,19.56
3/8/20,10:17:00,0,19.56
3/8/20,10:17:00,0,19.56
3/8/20,10:17:00,0,19.56
3/8/20,10:18:00,0,19.58
3/8/20,10:18:00,0,19.58
3/8/20,10:18:00,0,19.58
3/8/20,10:18:00,0,19.58
3/8/20,10:18:00,0,19.58
3/8/20,10:18:00,0,19.58
3/8/20,10:19:00,0,19.59
3/8/20,10:19:00,0,19.59
3/8/20,10:19:00,0,19.59
3/8/20,10:19:00,0,19.59
3/8/20,10:19:00,0,19.59
3/8/20,10:19:00,0,19.59
3/8/20,10:20:00,0,19.59
3/8/20,10:20:00,0,19.59
3/8/20,10:20:00,0,19.59
3/8/20,10:20:00,0,19.6
3/8/20,10:20:00,0,19.59
3/8/20,10:20:00,0,19.6
3/8/20,10:21:00,0,19.6
3/8/20,10:21:00,0,19.6
3/8/20,10:21:00,0,19.6
3/8/20,10:21:00,0,19.6
3/8/20,10:21:00,0,19.6
3/8/20,10:21:00,0,19.61
3/8/20,10:22:00,0,19.6
3/8/20,10:22:00,0,19.61
3/8/20,10:22:00,0,19.61
3/8/20,10:22:00,0,19.61
3/8/20,10:22:00,0,19.61
3/8/20,10:22:00,0,19.61
3/8/20,10:23:00,0,19.61
3/8/20,10:23:00,0,19.61
3/8/20,10:23:00,0,19.61
3/8/20,10:23:00,0,19.61
3/8/20,10:23:00,0,19.61
3/8/20,10:23:00,0,19.63
3/8/20,10:24:00,0,19.63
3/8/20,10:24:00,0,19.63
3/8/20,10:24:00,0,19.63
3/8/20,10:24:00,0,19.63
3/8/20,10:24:00,0,19.63
3/8/20,10:24:00,0,19.63
3/8/20,10:25:00,0,19.63
3/8/20,10:25:00,0,19.64
3/8/20,10:25:00,0,19.64
3/8/20,10:25:00,0,19.64
3/8/20,10:25:00,0,19.64
3/8/20,10:25:00,0,19.64
3/8/20,10:26:00,0,19.64
3/8/20,10:26:00,0,19.64
3/8/20,10:26:00,0,19.64
3/8/20,10:26:00,0,19.64
3/8/20,10:26:00,0,19.64
3/8/20,10:26:00,0,19.65
3/8/20,10:27:00,0,19.65
3/8/20,10:27:00,0,19.65
3/8/20,10:27:00,0,19.65
3/8/20,10:27:00,0,19.65
3/8/20,10:27:00,0,19.65
3/8/20,10:27:00,0,19.65
3/8/20,10:28:00,0,19.65
3/8/20,10:28:00,0,19.66
3/8/20,10:28:00,0,19.66
3/8/20,10:28:00,0,19.66
3/8/20,10:28:00,0,19.66
3/8/20,10:28:00,0,19.66
3/8/20,10:29:00,0,19.66
3/8/20,10:29:00,0,19.66
3/8/20,10:29:00,0,19.66
3/8/20,10:29:00,0,19.68
3/8/20,10:29:00,0,19.68
3/8/20,10:29:00,0,19.68
3/8/20,10:30:00,0,19.68
3/8/20,10:30:00,0,19.68
3/8/20,10:30:00,0,19.68
3/8/20,10:30:00,0,19.69
3/8/20,10:30:00,0,19.68
3/8/20,10:30:00,0,19.69
3/8/20,10:31:00,0,19.69
3/8/20,10:31:00,0,19.69
3/8/20,10:31:00,0,19.69
3/8/20,10:31:00,0,19.7
3/8/20,10:31:00,0,19.69
3/8/20,10:31:00,0,19.7
3/8/20,10:32:00,0,19.7
3/8/20,10:32:00,0,19.7
3/8/20,10:32:00,0,19.7
3/8/20,10:32:00,0,19.7
3/8/20,10:32:00,0,19.7
3/8/20,10:32:00,0,19.7
3/8/20,10:33:00,0,19.7
3/8/20,10:33:00,0,19.7
3/8/20,10:33:00,0,19.71
3/8/20,10:33:00,0,19.71
3/8/20,10:33:00,0,19.71
3/8/20,10:33:00,0,19.71
3/8/20,10:34:00,0,19.71
3/8/20,10:34:00,0,19.71
3/8/20,10:34:00,0,19.71
3/8/20,10:34:00,0,19.71
3/8/20,10:34:00,0,19.71
3/8/20,10:34:00,0,19.73
3/8/20,10:35:00,0,19.71
3/8/20,10:35:00,0,19.73
3/8/20,10:35:00,0,19.73
3/8/20,10:35:00,0,19.73
3/8/20,10:35:00,0,19.73
3/8/20,10:35:00,0,19.73
3/8/20,10:36:00,0,19.73
3/8/20,10:36:00,0,19.73
3/8/20,10:36:00,0,19.73
3/8/20,10:36:00,0,19.73
3/8/20,10:36:00,0,19.73
3/8/20,10:36:00,0,19.74
3/8/20,10:37:00,0,19.73
3/8/20,10:37:00,0,19.73
3/8/20,10:37:00,0,19.73
3/8/20,10:37:00,0,19.73
3/8/20,10:37:00,0,19.73
3/8/20,10:37:00,0,19.74
3/8/20,10:38:00,0,19.73
3/8/20,10:38:00,0,19.74
3/8/20,10:38:00,0,19.74
3/8/20,10:38:00,0,19.74
3/8/20,10:38:00,0,19.74
3/8/20,10:38:00,0,19.75
3/8/20,10:39:00,0,19.74
3/8/20,10:39:00,0,19.75
3/8/20,10:39:00,0,19.75
3/8/20,10:39:00,0,19.75
3/8/20,10:39:00,0,19.75
3/8/20,10:39:00,0,19.75
3/8/20,10:40:00,0,19.75
3/8/20,10:40:00,0,19.75
3/8/20,10:40:00,0,19.76
3/8/20,10:40:00,0,19.76
3/8/20,10:40:00,0,19.76
3/8/20,10:40:00,0,19.76
3/8/20,10:41:00,0,19.78
3/8/20,10:41:00,0,19.78
3/8/20,10:41:00,0,19.78
3/8/20,10:41:00,0,19.78
3/8/20,10:41:00,0,19.78
3/8/20,10:41:00,0,19.79
3/8/20,10:42:00,0,19.79
3/8/20,10:42:00,0,19.78
3/8/20,10:42:00,0,19.79
3/8/20,10:42:00,0,19.79
3/8/20,10:42:00,0,19.79
3/8/20,10:42:00,0,19.79
3/8/20,10:43:00,0,19.79
3/8/20,10:43:00,0,19.79
3/8/20,10:43:00,0,19.79
3/8/20,10:43:00,0,19.79
3/8/20,10:43:00,0,19.79
3/8/20,10:43:00,0,19.79
3/8/20,10:44:00,0,19.79
3/8/20,10:44:00,0,19.79
3/8/20,10:44:00,0,19.79
3/8/20,10:44:00,0,19.8
3/8/20,10:44:00,0,19.79
3/8/20,10:44:00,0,19.79
3/8/20,10:45:00,0,19.79
3/8/20,10:45:00,0,19.8
3/8/20,10:45:00,0,19.8
3/8/20,10:45:00,0,19.8
3/8/20,10:45:00,0,19.8
3/8/20,10:45:00,0,19.8
3/8/20,10:46:00,0,19.8
3/8/20,10:46:00,0,19.8
3/8/20,10:46:00,0,19.8
3/8/20,10:46:00,0,19.8
3/8/20,10:46:00,0,19.81
3/8/20,10:46:00,0,19.81
3/8/20,10:47:00,0,19.8
3/8/20,10:47:00,0,19.81
3/8/20,10:47:00,0,19.81
3/8/20,10:47:00,0,19.81
3/8/20,10:47:00,0,19.81
3/8/20,10:47:00,0,19.81
3/8/20,10:48:00,0,19.81
3/8/20,10:48:00,0,19.81
3/8/20,10:48:00,0,19.81
3/8/20,10:48:00,0,19.83
3/8/20,10:48:00,0,19.83
3/8/20,10:48:00,0,19.83
3/8/20,10:49:00,0,19.83
3/8/20,10:49:00,0,19.83
3/8/20,10:49:00,0,19.83
3/8/20,10:49:00,0,19.83
3/8/20,10:49:00,0,19.84
3/8/20,10:49:00,0,19.83
3/8/20,10:50:00,0,19.83
3/8/20,10:50:00,0,19.83
3/8/20,10:50:00,0,19.83
3/8/20,10:50:00,0,19.83
3/8/20,10:50:00,0,19.84
3/8/20,10:50:00,0,19.83
3/8/20,10:51:00,0,19.84
3/8/20,10:51:00,0,19.84
3/8/20,10:51:00,0,19.84
3/8/20,10:51:00,0,19.84
3/8/20,10:51:00,0,19.84
3/8/20,10:51:00,0,19.84
3/8/20,10:52:00,0,19.84
3/8/20,10:52:00,0,19.84
3/8/20,10:52:00,0,19.84
3/8/20,10:52:00,0,19.84
3/8/20,10:52:00,0,19.85
3/8/20,10:52:00,0,19.85
3/8/20,10:53:00,0,19.85
3/8/20,10:53:00,0,19.85
3/8/20,10:53:00,0,19.85
3/8/20,10:53:00,0,19.85
3/8/20,10:53:00,0,19.85
3/8/20,10:53:00,0,19.85
3/8/20,10:54:00,0,19.85
3/8/20,10:54:00,0,19.86
3/8/20,10:54:00,0,19.85
3/8/20,10:54:00,0,19.86
3/8/20,10:54:00,0,19.86
3/8/20,10:54:00,0,19.86
3/8/20,10:55:00,0,19.86
3/8/20,10:55:00,0,19.88
3/8/20,10:55:00,0,19.86
3/8/20,10:55:00,0,19.86
3/8/20,10:55:00,0,19.88
3/8/20,10:55:00,0,19.88
3/8/20,10:56:00,0,19.86
3/8/20,10:56:00,0,19.88
3/8/20,10:56:00,0,19.88
3/8/20,10:56:00,0,19.88
3/8/20,10:56:00,0,19.88
3/8/20,10:56:00,0,19.88
3/8/20,10:57:00,0,19.88
3/8/20,10:57:00,0,19.88
3/8/20,10:57:00,0,19.89
3/8/20,10:57:00,0,19.88
3/8/20,10:57:00,0,19.89
3/8/20,10:57:00,0,19.89
3/8/20,10:58:00,0,19.89
3/8/20,10:58:00,0,19.89
3/8/20,10:58:00,0,19.89
3/8/20,10:58:00,0,19.89
3/8/20,10:58:00,0,19.89
3/8/20,10:58:00,0,19.9
3/8/20,10:59:00,0,19.9
3/8/20,10:59:00,0,19.9
3/8/20,10:59:00,0,19.9
3/8/20,10:59:00,0,19.9
3/8/20,10:59:00,0,19.9
3/8/20,10:59:00,0,19.9
3/8/20,11:00:00,0,19.9
3/8/20,11:00:00,0,19.9
3/8/20,11:00:00,0,19.9
3/8/20,11:00:00,0,19.9
3/8/20,11:00:00,0,19.9
3/8/20,11:00:00,0,19.92
3/8/20,11:01:00,0,19.9
3/8/20,11:01:00,0,19.92
3/8/20,11:01:00,0,19.92
3/8/20,11:01:00,0,19.92
3/8/20,11:01:00,0,19.93
3/8/20,11:01:00,0,19.93
3/8/20,11:02:00,0,19.93
3/8/20,11:02:00,0,19.93
3/8/20,11:02:00,0,19.93
3/8/20,11:02:00,0,19.93
3/8/20,11:02:00,0,19.93
3/8/20,11:02:00,0,19.93
3/8/20,11:03:00,0,19.94
3/8/20,11:03:00,0,19.94
3/8/20,11:03:00,0,19.94
3/8/20,11:03:00,0,19.94
3/8/20,11:03:00,0,19.94
