"¥éË""Plot Title: CT_20739332""",,,,
#,"Date Time, GMT-08:00","Temp, C (LGR S/N: 20739332, SEN S/N: 20739332)","Specific Conductance, uS/cm (LGR S/N: 20739332)","Salinity, ppt (LGR S/N: 20739332)"
6787,3/9/20 7:37,20.28,0,0.0123
6788,3/9/20 7:37,20.28,0,0.0123
6789,3/9/20 7:37,20.28,0,0.0123
6790,3/9/20 7:37,20.28,0,0.0123
6791,3/9/20 7:37,20.27,0,0.0123
6792,3/9/20 7:38,20.28,0,0.0123
6793,3/9/20 7:38,20.28,0,0.0123
6794,3/9/20 7:38,20.28,0,0.0123
6795,3/9/20 7:38,20.28,0,0.0123
6796,3/9/20 7:38,20.28,0,0.0123
6797,3/9/20 7:38,20.28,0,0.0123
6798,3/9/20 7:39,20.27,0,0.0123
6799,3/9/20 7:39,20.27,0,0.0123
6800,3/9/20 7:39,20.28,0,0.0123
6801,3/9/20 7:39,20.28,0,0.0123
6802,3/9/20 7:39,20.27,0,0.0123
6803,3/9/20 7:39,20.28,0,0.0123
6804,3/9/20 7:40,20.28,0,0.0123
6805,3/9/20 7:40,20.27,0,0.0123
6806,3/9/20 7:40,20.28,0,0.0123
6807,3/9/20 7:40,20.27,0,0.0123
6808,3/9/20 7:40,20.27,0,0.0123
6809,3/9/20 7:40,20.28,0,0.0123
6810,3/9/20 7:41,20.28,0,0.0123
6811,3/9/20 7:41,20.27,0,0.0123
6812,3/9/20 7:41,20.27,0,0.0123
6813,3/9/20 7:41,20.28,0,0.0123
6814,3/9/20 7:41,20.28,0,0.0123
6815,3/9/20 7:41,20.28,0,0.0123
6816,3/9/20 7:42,20.28,0,0.0123
6817,3/9/20 7:42,20.28,0,0.0123
6818,3/9/20 7:42,20.28,0,0.0123
6819,3/9/20 7:42,20.28,0,0.0123
6820,3/9/20 7:42,20.27,0,0.0123
6821,3/9/20 7:42,20.28,0,0.0123
6822,3/9/20 7:43,20.27,0,0.0123
6823,3/9/20 7:43,20.27,0,0.0123
6824,3/9/20 7:43,20.28,0,0.0123
6825,3/9/20 7:43,20.27,0,0.0123
6826,3/9/20 7:43,20.27,0,0.0123
6827,3/9/20 7:43,20.27,0,0.0123
6828,3/9/20 7:44,20.27,0,0.0123
6829,3/9/20 7:44,20.27,0,0.0123
6830,3/9/20 7:44,20.27,0,0.0123
6831,3/9/20 7:44,20.27,0,0.0123
6832,3/9/20 7:44,20.28,0,0.0123
6833,3/9/20 7:44,20.27,0,0.0123
6834,3/9/20 7:45,20.27,0,0.0123
6835,3/9/20 7:45,20.27,0,0.0123
6836,3/9/20 7:45,20.27,0,0.0123
6837,3/9/20 7:45,20.27,0,0.0123
6838,3/9/20 7:45,20.27,0,0.0123
6839,3/9/20 7:45,20.27,0,0.0123
6840,3/9/20 7:46,20.27,0,0.0123
6841,3/9/20 7:46,20.27,0,0.0123
6842,3/9/20 7:46,20.27,0,0.0123
6843,3/9/20 7:46,20.27,0,0.0123
6844,3/9/20 7:46,20.27,0,0.0123
6845,3/9/20 7:46,20.27,0,0.0123
6846,3/9/20 7:47,20.27,0,0.0123
6847,3/9/20 7:47,20.27,0,0.0123
6848,3/9/20 7:47,20.27,0,0.0123
6849,3/9/20 7:47,20.27,0,0.0123
6850,3/9/20 7:47,20.27,0,0.0123
6851,3/9/20 7:47,20.27,0,0.0123
6852,3/9/20 7:48,20.27,0,0.0123
6853,3/9/20 7:48,20.27,0,0.0123
6854,3/9/20 7:48,20.27,0,0.0123
6855,3/9/20 7:48,20.27,0,0.0123
6856,3/9/20 7:48,20.27,0,0.0123
6857,3/9/20 7:48,20.27,0,0.0123
6858,3/9/20 7:49,20.27,0,0.0123
6859,3/9/20 7:49,20.27,0,0.0123
6860,3/9/20 7:49,20.27,0,0.0123
6861,3/9/20 7:49,20.25,0,0.0123
6862,3/9/20 7:49,20.25,0,0.0123
6863,3/9/20 7:49,20.27,0,0.0123
6864,3/9/20 7:50,20.27,0,0.0123
6865,3/9/20 7:50,20.25,0,0.0123
6866,3/9/20 7:50,20.27,0,0.0123
6867,3/9/20 7:50,20.27,0,0.0123
6868,3/9/20 7:50,20.25,0,0.0123
6869,3/9/20 7:50,20.27,0,0.0123
6870,3/9/20 7:51,20.27,0,0.0123
6871,3/9/20 7:51,20.25,0,0.0123
6872,3/9/20 7:51,20.27,0,0.0123
6873,3/9/20 7:51,20.25,0,0.0123
6874,3/9/20 7:51,20.25,0,0.0123
6875,3/9/20 7:51,20.25,0,0.0123
6876,3/9/20 7:52,20.27,0,0.0123
6877,3/9/20 7:52,20.27,0,0.0123
6878,3/9/20 7:52,20.27,0,0.0123
6879,3/9/20 7:52,20.25,0,0.0123
6880,3/9/20 7:52,20.25,0,0.0123
6881,3/9/20 7:52,20.27,0,0.0123
6882,3/9/20 7:53,20.27,0,0.0123
6883,3/9/20 7:53,20.25,0,0.0123
6884,3/9/20 7:53,20.25,0,0.0123
6885,3/9/20 7:53,20.25,0,0.0123
6886,3/9/20 7:53,20.25,0,0.0123
6887,3/9/20 7:53,20.25,0,0.0123
6888,3/9/20 7:54,20.25,0,0.0123
6889,3/9/20 7:54,20.25,0,0.0123
6890,3/9/20 7:54,20.25,0,0.0123
6891,3/9/20 7:54,20.25,0,0.0123
6892,3/9/20 7:54,20.25,0,0.0123
6893,3/9/20 7:54,20.27,0,0.0123
6894,3/9/20 7:55,20.25,0,0.0123
6895,3/9/20 7:55,20.25,0,0.0123
6896,3/9/20 7:55,20.25,0,0.0123
6897,3/9/20 7:55,20.25,0,0.0123
6898,3/9/20 7:55,20.25,0,0.0123
6899,3/9/20 7:55,20.25,0,0.0123
6900,3/9/20 7:56,20.25,0,0.0123
6901,3/9/20 7:56,20.25,0,0.0123
6902,3/9/20 7:56,20.25,0,0.0123
6903,3/9/20 7:56,20.25,0,0.0123
6904,3/9/20 7:56,20.25,0,0.0123
6905,3/9/20 7:56,20.25,0,0.0123
6906,3/9/20 7:57,20.25,0,0.0123
6907,3/9/20 7:57,20.25,0,0.0123
6908,3/9/20 7:57,20.25,0,0.0123
6909,3/9/20 7:57,20.25,0,0.0123
6910,3/9/20 7:57,20.25,0,0.0123
6911,3/9/20 7:57,20.25,0,0.0123
6912,3/9/20 7:58,20.25,0,0.0123
6913,3/9/20 7:58,20.25,0,0.0123
6914,3/9/20 7:58,20.25,0,0.0123
6915,3/9/20 7:58,20.25,0,0.0123
6916,3/9/20 7:58,20.25,0,0.0123
6917,3/9/20 7:58,20.25,0,0.0123
6918,3/9/20 7:59,20.25,0,0.0123
6919,3/9/20 7:59,20.25,0,0.0123
6920,3/9/20 7:59,20.25,0,0.0123
6921,3/9/20 7:59,20.25,0,0.0123
6922,3/9/20 7:59,20.25,0,0.0123
6923,3/9/20 7:59,20.25,0,0.0123
6924,3/9/20 8:00,20.24,0,0.0123
6925,3/9/20 8:00,20.25,0,0.0123
6926,3/9/20 8:00,20.25,0,0.0123
6927,3/9/20 8:00,20.25,0,0.0123
6928,3/9/20 8:00,20.25,0,0.0123
6929,3/9/20 8:00,20.24,0,0.0123
6930,3/9/20 8:01,20.25,0,0.0123
6931,3/9/20 8:01,20.25,0,0.0123
6932,3/9/20 8:01,20.25,0,0.0123
6933,3/9/20 8:01,20.25,0,0.0123
6934,3/9/20 8:01,20.25,0,0.0123
6935,3/9/20 8:01,20.25,0,0.0123
6936,3/9/20 8:02,20.24,0,0.0123
6937,3/9/20 8:02,20.25,0,0.0123
6938,3/9/20 8:02,20.25,0,0.0123
6939,3/9/20 8:02,20.25,0,0.0123
6940,3/9/20 8:02,20.25,0,0.0123
6941,3/9/20 8:02,20.25,0,0.0123
6942,3/9/20 8:03,20.25,0,0.0123
6943,3/9/20 8:03,20.25,0,0.0123
6944,3/9/20 8:03,20.25,0,0.0123
6945,3/9/20 8:03,20.25,0,0.0123
6946,3/9/20 8:03,20.25,0,0.0123
6947,3/9/20 8:03,20.25,0,0.0123
6948,3/9/20 8:04,20.25,0,0.0123
6949,3/9/20 8:04,20.25,0,0.0123
6950,3/9/20 8:04,20.25,0,0.0123
6951,3/9/20 8:04,20.24,0,0.0123
6952,3/9/20 8:04,20.25,0,0.0123
6953,3/9/20 8:04,20.25,0,0.0123
6954,3/9/20 8:05,20.25,0,0.0123
6955,3/9/20 8:05,20.25,0,0.0123
6956,3/9/20 8:05,20.24,0,0.0123
6957,3/9/20 8:05,20.24,0,0.0123
6958,3/9/20 8:05,20.24,0,0.0123
6959,3/9/20 8:05,20.25,0,0.0123
6960,3/9/20 8:06,20.24,0,0.0123
6961,3/9/20 8:06,20.24,0,0.0123
6962,3/9/20 8:06,20.25,0,0.0123
6963,3/9/20 8:06,20.25,0,0.0123
6964,3/9/20 8:06,20.25,0,0.0123
6965,3/9/20 8:06,20.24,0,0.0123
6966,3/9/20 8:07,20.24,0,0.0123
6967,3/9/20 8:07,20.25,0,0.0123
6968,3/9/20 8:07,20.25,0,0.0123
6969,3/9/20 8:07,20.25,0,0.0123
6970,3/9/20 8:07,20.25,0,0.0123
6971,3/9/20 8:07,20.25,0,0.0123
6972,3/9/20 8:08,20.25,0,0.0123
6973,3/9/20 8:08,20.25,0,0.0123
6974,3/9/20 8:08,20.25,0,0.0123
6975,3/9/20 8:08,20.25,0,0.0123
6976,3/9/20 8:08,20.25,0,0.0123
6977,3/9/20 8:08,20.25,0,0.0123
6978,3/9/20 8:09,20.24,0,0.0123
6979,3/9/20 8:09,20.24,0,0.0123
6980,3/9/20 8:09,20.24,0,0.0123
6981,3/9/20 8:09,20.25,0,0.0123
6982,3/9/20 8:09,20.25,0,0.0123
6983,3/9/20 8:09,20.24,0,0.0123
6984,3/9/20 8:10,20.24,0,0.0123
6985,3/9/20 8:10,20.24,0,0.0123
6986,3/9/20 8:10,20.24,0,0.0123
6987,3/9/20 8:10,20.24,0,0.0123
6988,3/9/20 8:10,20.25,0,0.0123
6989,3/9/20 8:10,20.25,0,0.0123
6990,3/9/20 8:11,20.24,0,0.0123
6991,3/9/20 8:11,20.24,0,0.0123
6992,3/9/20 8:11,20.24,0,0.0123
6993,3/9/20 8:11,20.24,0,0.0123
6994,3/9/20 8:11,20.24,0,0.0123
6995,3/9/20 8:11,20.24,0,0.0123
6996,3/9/20 8:12,20.25,0,0.0123
6997,3/9/20 8:12,20.25,0,0.0123
6998,3/9/20 8:12,20.25,0,0.0123
6999,3/9/20 8:12,20.24,0,0.0123
7000,3/9/20 8:12,20.24,0,0.0123
7001,3/9/20 8:12,20.24,0,0.0123
7002,3/9/20 8:13,20.24,0,0.0123
7003,3/9/20 8:13,20.24,0,0.0123
7004,3/9/20 8:13,20.25,0,0.0123
7005,3/9/20 8:13,20.24,0,0.0123
7006,3/9/20 8:13,20.25,0,0.0123
7007,3/9/20 8:13,20.24,0,0.0123
7008,3/9/20 8:14,20.24,0,0.0123
7009,3/9/20 8:14,20.25,0,0.0123
7010,3/9/20 8:14,20.25,0,0.0123
7011,3/9/20 8:14,20.24,0,0.0123
7012,3/9/20 8:14,20.24,0,0.0123
7013,3/9/20 8:14,20.24,0,0.0123
7014,3/9/20 8:15,20.24,0,0.0123
7015,3/9/20 8:15,20.24,0,0.0123
7016,3/9/20 8:15,20.24,0,0.0123
7017,3/9/20 8:15,20.25,0,0.0123
7018,3/9/20 8:15,20.24,0,0.0123
7019,3/9/20 8:15,20.24,0,0.0123
7020,3/9/20 8:16,20.25,0,0.0123
7021,3/9/20 8:16,20.25,0,0.0123
7022,3/9/20 8:16,20.24,0,0.0123
7023,3/9/20 8:16,20.25,0,0.0123
7024,3/9/20 8:16,20.24,0,0.0123
7025,3/9/20 8:16,20.24,0,0.0123
7026,3/9/20 8:17,20.24,0,0.0123
7027,3/9/20 8:17,20.24,0,0.0123
7028,3/9/20 8:17,20.24,0,0.0123
7029,3/9/20 8:17,20.25,0,0.0123
7030,3/9/20 8:17,20.25,0,0.0123
7031,3/9/20 8:17,20.24,0,0.0123
7032,3/9/20 8:18,20.24,0,0.0123
7033,3/9/20 8:18,20.24,0,0.0123
7034,3/9/20 8:18,20.24,0,0.0123
7035,3/9/20 8:18,20.24,0,0.0123
7036,3/9/20 8:18,20.24,0,0.0123
7037,3/9/20 8:18,20.24,0,0.0123
7038,3/9/20 8:19,20.24,0,0.0123
7039,3/9/20 8:19,20.24,0,0.0123
7040,3/9/20 8:19,20.24,0,0.0123
7041,3/9/20 8:19,20.24,0,0.0123
7042,3/9/20 8:19,20.25,0,0.0123
7043,3/9/20 8:19,20.24,0,0.0123
7044,3/9/20 8:20,20.24,0,0.0123
7045,3/9/20 8:20,20.24,0,0.0123
7046,3/9/20 8:20,20.24,0,0.0123
7047,3/9/20 8:20,20.24,0,0.0123
7048,3/9/20 8:20,20.24,0,0.0123
7049,3/9/20 8:20,20.25,0,0.0123
7050,3/9/20 8:21,20.24,0,0.0123
7051,3/9/20 8:21,20.24,0,0.0123
7052,3/9/20 8:21,20.25,0,0.0123
7053,3/9/20 8:21,20.24,0,0.0123
7054,3/9/20 8:21,20.24,0,0.0123
7055,3/9/20 8:21,20.24,0,0.0123
7056,3/9/20 8:22,20.24,0,0.0123
7057,3/9/20 8:22,20.24,0,0.0123
7058,3/9/20 8:22,20.24,0,0.0123
7059,3/9/20 8:22,20.24,0,0.0123
7060,3/9/20 8:22,20.24,0,0.0123
7061,3/9/20 8:22,20.24,0,0.0123
7062,3/9/20 8:23,20.24,0,0.0123
7063,3/9/20 8:23,20.24,0,0.0123
7064,3/9/20 8:23,20.24,0,0.0123
7065,3/9/20 8:23,20.24,0,0.0123
7066,3/9/20 8:23,20.25,0,0.0123
7067,3/9/20 8:23,20.24,0,0.0123
7068,3/9/20 8:24,20.24,0,0.0123
7069,3/9/20 8:24,20.24,0,0.0123
7070,3/9/20 8:24,20.24,0,0.0123
7071,3/9/20 8:24,20.24,0,0.0123
7072,3/9/20 8:24,20.24,0,0.0123
7073,3/9/20 8:24,20.24,0,0.0123
7074,3/9/20 8:25,20.24,0,0.0123
7075,3/9/20 8:25,20.24,0,0.0123
7076,3/9/20 8:25,20.25,0,0.0123
7077,3/9/20 8:25,20.24,0,0.0123
7078,3/9/20 8:25,20.25,0,0.0123
7079,3/9/20 8:25,20.25,0,0.0123
7080,3/9/20 8:26,20.24,0,0.0123
7081,3/9/20 8:26,20.24,0,0.0123
7082,3/9/20 8:26,20.25,0,0.0123
7083,3/9/20 8:26,20.24,0,0.0123
7084,3/9/20 8:26,20.24,0,0.0123
7085,3/9/20 8:26,20.24,0,0.0123
7086,3/9/20 8:27,20.24,0,0.0123
7087,3/9/20 8:27,20.24,0,0.0123
7088,3/9/20 8:27,20.24,0,0.0123
7089,3/9/20 8:27,20.24,0,0.0123
7090,3/9/20 8:27,20.24,0,0.0123
7091,3/9/20 8:27,20.25,0,0.0123
7092,3/9/20 8:28,20.24,0,0.0123
7093,3/9/20 8:28,20.24,0,0.0123
7094,3/9/20 8:28,20.25,0,0.0123
7095,3/9/20 8:28,20.24,0,0.0123
7096,3/9/20 8:28,20.24,0,0.0123
7097,3/9/20 8:28,20.24,0,0.0123
7098,3/9/20 8:29,20.24,0,0.0123
7099,3/9/20 8:29,20.24,0,0.0123
7100,3/9/20 8:29,20.24,0,0.0123
7101,3/9/20 8:29,20.24,0,0.0123
7102,3/9/20 8:29,20.24,0,0.0123
7103,3/9/20 8:29,20.24,0,0.0123
7104,3/9/20 8:30,20.24,0,0.0123
7105,3/9/20 8:30,20.24,0,0.0123
7106,3/9/20 8:30,20.24,0,0.0123
7107,3/9/20 8:30,20.24,0,0.0123
7108,3/9/20 8:30,20.24,0,0.0123
7109,3/9/20 8:30,20.24,0,0.0123
7110,3/9/20 8:31,20.24,0,0.0123
7111,3/9/20 8:31,20.24,0,0.0123
7112,3/9/20 8:31,20.24,0,0.0123
7113,3/9/20 8:31,20.24,0,0.0123
7114,3/9/20 8:31,20.24,0,0.0123
7115,3/9/20 8:31,20.24,0,0.0123
7116,3/9/20 8:32,20.24,0,0.0123
7117,3/9/20 8:32,20.24,0,0.0123
7118,3/9/20 8:32,20.24,0,0.0123
7119,3/9/20 8:32,20.24,0,0.0123
7120,3/9/20 8:32,20.24,0,0.0123
7121,3/9/20 8:32,20.24,0,0.0123
7122,3/9/20 8:33,20.24,0,0.0123
7123,3/9/20 8:33,20.24,0,0.0123
7124,3/9/20 8:33,20.24,0,0.0123
7125,3/9/20 8:33,20.24,0,0.0123
7126,3/9/20 8:33,20.24,0,0.0123
7127,3/9/20 8:33,20.24,0,0.0123
7128,3/9/20 8:34,20.24,0,0.0123
7129,3/9/20 8:34,20.24,0,0.0123
7130,3/9/20 8:34,20.24,0,0.0123
7131,3/9/20 8:34,20.24,0,0.0123
7132,3/9/20 8:34,20.23,0,0.0123
7133,3/9/20 8:34,20.24,0,0.0123
7134,3/9/20 8:35,20.24,0,0.0123
7135,3/9/20 8:35,20.24,0,0.0123
7136,3/9/20 8:35,20.24,0,0.0123
7137,3/9/20 8:35,20.24,0,0.0123
7138,3/9/20 8:35,20.23,0,0.0123
7139,3/9/20 8:35,20.24,0,0.0123
7140,3/9/20 8:36,20.24,0,0.0123
7141,3/9/20 8:36,20.24,0,0.0123
7142,3/9/20 8:36,20.23,0,0.0123
7143,3/9/20 8:36,20.24,0,0.0123
7144,3/9/20 8:36,20.23,0,0.0123
7145,3/9/20 8:36,20.24,0,0.0123
7146,3/9/20 8:37,20.24,0,0.0123
7147,3/9/20 8:37,20.24,0,0.0123
7148,3/9/20 8:37,20.24,0,0.0123
7149,3/9/20 8:37,20.24,0,0.0123
7150,3/9/20 8:37,20.23,0,0.0123
7151,3/9/20 8:37,20.24,0,0.0123
7152,3/9/20 8:38,20.24,0,0.0123
7153,3/9/20 8:38,20.24,0,0.0123
7154,3/9/20 8:38,20.24,0,0.0123
7155,3/9/20 8:38,20.23,0,0.0123
7156,3/9/20 8:38,20.24,0,0.0123
7157,3/9/20 8:38,20.24,0,0.0123
7158,3/9/20 8:39,20.23,0,0.0123
7159,3/9/20 8:39,20.24,0,0.0123
7160,3/9/20 8:39,20.24,0,0.0123
7161,3/9/20 8:39,20.23,0,0.0123
7162,3/9/20 8:39,20.23,0,0.0123
7163,3/9/20 8:39,20.23,0,0.0123
7164,3/9/20 8:40,20.24,0,0.0123
7165,3/9/20 8:40,20.23,0,0.0123
7166,3/9/20 8:40,20.24,0,0.0123
7167,3/9/20 8:40,20.24,0,0.0123
7168,3/9/20 8:40,20.23,0,0.0123
7169,3/9/20 8:40,20.23,0,0.0123
7170,3/9/20 8:41,20.23,0,0.0123
7171,3/9/20 8:41,20.24,0,0.0123
7172,3/9/20 8:41,20.24,0,0.0123
7173,3/9/20 8:41,20.24,0,0.0123
7174,3/9/20 8:41,20.24,0,0.0123
7175,3/9/20 8:41,20.24,0,0.0123
7176,3/9/20 8:42,20.24,0,0.0123
7177,3/9/20 8:42,20.24,0,0.0123
7178,3/9/20 8:42,20.24,0,0.0123
7179,3/9/20 8:42,20.23,0,0.0123
7180,3/9/20 8:42,20.23,0,0.0123
7181,3/9/20 8:42,20.24,0,0.0123
7182,3/9/20 8:43,20.24,0,0.0123
7183,3/9/20 8:43,20.23,0,0.0123
7184,3/9/20 8:43,20.24,0,0.0123
7185,3/9/20 8:43,20.24,0,0.0123
7186,3/9/20 8:43,20.24,0,0.0123
7187,3/9/20 8:43,20.24,0,0.0123
7188,3/9/20 8:44,20.24,0,0.0123
7189,3/9/20 8:44,20.23,0,0.0123
7190,3/9/20 8:44,20.24,0,0.0123
7191,3/9/20 8:44,20.24,0,0.0123
7192,3/9/20 8:44,20.24,0,0.0123
7193,3/9/20 8:44,20.24,0,0.0123
7194,3/9/20 8:45,20.24,0,0.0123
7195,3/9/20 8:45,20.24,0,0.0123
7196,3/9/20 8:45,20.24,0,0.0123
7197,3/9/20 8:45,20.24,0,0.0123
7198,3/9/20 8:45,20.24,0,0.0123
7199,3/9/20 8:45,20.24,0,0.0123
7200,3/9/20 8:46,20.24,0,0.0123
7201,3/9/20 8:46,20.24,0,0.0123
7202,3/9/20 8:46,20.24,0,0.0123
7203,3/9/20 8:46,20.24,0,0.0123
7204,3/9/20 8:46,20.24,0,0.0123
7205,3/9/20 8:46,20.24,0,0.0123
7206,3/9/20 8:47,20.24,0,0.0123
7207,3/9/20 8:47,20.24,0,0.0123
7208,3/9/20 8:47,20.24,0,0.0123
7209,3/9/20 8:47,20.24,0,0.0123
7210,3/9/20 8:47,20.24,0,0.0123
7211,3/9/20 8:47,20.24,0,0.0123
7212,3/9/20 8:48,20.24,0,0.0123
7213,3/9/20 8:48,20.24,0,0.0123
7214,3/9/20 8:48,20.24,0,0.0123
7215,3/9/20 8:48,20.24,0,0.0123
7216,3/9/20 8:48,20.24,0,0.0123
7217,3/9/20 8:48,20.24,0,0.0123
7218,3/9/20 8:49,20.24,0,0.0123
7219,3/9/20 8:49,20.24,0,0.0123
7220,3/9/20 8:49,20.24,0,0.0123
7221,3/9/20 8:49,20.24,0,0.0123
7222,3/9/20 8:49,20.24,0,0.0123
7223,3/9/20 8:49,20.24,0,0.0123
7224,3/9/20 8:50,20.24,0,0.0123
7225,3/9/20 8:50,20.24,0,0.0123
7226,3/9/20 8:50,20.24,0,0.0123
7227,3/9/20 8:50,20.24,0,0.0123
7228,3/9/20 8:50,20.24,0,0.0123
7229,3/9/20 8:50,20.24,0,0.0123
7230,3/9/20 8:51,20.24,0,0.0123
7231,3/9/20 8:51,20.24,0,0.0123
7232,3/9/20 8:51,20.24,0,0.0123
7233,3/9/20 8:51,20.24,0,0.0123
7234,3/9/20 8:51,20.24,0,0.0123
7235,3/9/20 8:51,20.24,0,0.0123
7236,3/9/20 8:52,20.23,0,0.0123
7237,3/9/20 8:52,20.24,0,0.0123
7238,3/9/20 8:52,20.24,0,0.0123
7239,3/9/20 8:52,20.24,0,0.0123
7240,3/9/20 8:52,20.24,0,0.0123
7241,3/9/20 8:52,20.24,0,0.0123
7242,3/9/20 8:53,20.24,0,0.0123
7243,3/9/20 8:53,20.24,0,0.0123
7244,3/9/20 8:53,20.24,0,0.0123
7245,3/9/20 8:53,20.24,0,0.0123
7246,3/9/20 8:53,20.24,0,0.0123
7247,3/9/20 8:53,20.24,0,0.0123
7248,3/9/20 8:54,20.24,0,0.0123
7249,3/9/20 8:54,20.25,0,0.0123
7250,3/9/20 8:54,20.24,0,0.0123
7251,3/9/20 8:54,20.24,0,0.0123
7252,3/9/20 8:54,20.24,0,0.0123
7253,3/9/20 8:54,20.24,0,0.0123
7254,3/9/20 8:55,20.25,0,0.0123
7255,3/9/20 8:55,20.24,0,0.0123
7256,3/9/20 8:55,20.24,0,0.0123
7257,3/9/20 8:55,20.25,0,0.0123
7258,3/9/20 8:55,20.24,0,0.0123
7259,3/9/20 8:55,20.24,0,0.0123
7260,3/9/20 8:56,20.24,0,0.0123
7261,3/9/20 8:56,20.24,0,0.0123
7262,3/9/20 8:56,20.24,0,0.0123
7263,3/9/20 8:56,20.24,0,0.0123
7264,3/9/20 8:56,20.24,0,0.0123
7265,3/9/20 8:56,20.24,0,0.0123
7266,3/9/20 8:57,20.24,0,0.0123
7267,3/9/20 8:57,20.25,0,0.0123
7268,3/9/20 8:57,20.24,0,0.0123
7269,3/9/20 8:57,20.24,0,0.0123
7270,3/9/20 8:57,20.24,0,0.0123
7271,3/9/20 8:57,20.24,0,0.0123
7272,3/9/20 8:58,20.25,0,0.0123
7273,3/9/20 8:58,20.24,0,0.0123
7274,3/9/20 8:58,20.25,0,0.0123
7275,3/9/20 8:58,20.25,0,0.0123
7276,3/9/20 8:58,20.24,0,0.0123
7277,3/9/20 8:58,20.24,0,0.0123
7278,3/9/20 8:59,20.25,0,0.0123
7279,3/9/20 8:59,20.25,0,0.0123
7280,3/9/20 8:59,20.24,0,0.0123
7281,3/9/20 8:59,20.25,0,0.0123
7282,3/9/20 8:59,20.24,0,0.0123
7283,3/9/20 8:59,20.24,0,0.0123
7284,3/9/20 9:00,20.24,0,0.0123
7285,3/9/20 9:00,20.24,0,0.0123
7286,3/9/20 9:00,20.25,0,0.0123
7287,3/9/20 9:00,20.24,0,0.0123
7288,3/9/20 9:00,20.25,0,0.0123
7289,3/9/20 9:00,20.24,0,0.0123
7290,3/9/20 9:01,20.24,0,0.0123
7291,3/9/20 9:01,20.24,0,0.0123
7292,3/9/20 9:01,20.25,0,0.0123
7293,3/9/20 9:01,20.25,0,0.0123
7294,3/9/20 9:01,20.25,0,0.0123
7295,3/9/20 9:01,20.25,0,0.0123
7296,3/9/20 9:02,20.25,0,0.0123
7297,3/9/20 9:02,20.24,0,0.0123
7298,3/9/20 9:02,20.25,0,0.0123
7299,3/9/20 9:02,20.25,0,0.0123
7300,3/9/20 9:02,20.25,0,0.0123
7301,3/9/20 9:02,20.25,0,0.0123
7302,3/9/20 9:03,20.25,0,0.0123
7303,3/9/20 9:03,20.25,0,0.0123
7304,3/9/20 9:03,20.24,0,0.0123
7305,3/9/20 9:03,20.25,0,0.0123
7306,3/9/20 9:03,20.25,0,0.0123
7307,3/9/20 9:03,20.25,0,0.0123
7308,3/9/20 9:04,20.25,0,0.0123
7309,3/9/20 9:04,20.24,0,0.0123
7310,3/9/20 9:04,20.25,0,0.0123
7311,3/9/20 9:04,20.25,0,0.0123
7312,3/9/20 9:04,20.25,0,0.0123
7313,3/9/20 9:04,20.25,0,0.0123
7314,3/9/20 9:05,20.25,0,0.0123
7315,3/9/20 9:05,20.25,0,0.0123
7316,3/9/20 9:05,20.25,0,0.0123
7317,3/9/20 9:05,20.24,0,0.0123
7318,3/9/20 9:05,20.24,0,0.0123
7319,3/9/20 9:05,20.25,0,0.0123
7320,3/9/20 9:06,20.25,0,0.0123
7321,3/9/20 9:06,20.25,0,0.0123
7322,3/9/20 9:06,20.25,0,0.0123
7323,3/9/20 9:06,20.25,0,0.0123
7324,3/9/20 9:06,20.25,0,0.0123
7325,3/9/20 9:06,20.24,0,0.0123
7326,3/9/20 9:07,20.25,0,0.0123
7327,3/9/20 9:07,20.25,0,0.0123
7328,3/9/20 9:07,20.25,0,0.0123
7329,3/9/20 9:07,20.25,0,0.0123
7330,3/9/20 9:07,20.25,0,0.0123
7331,3/9/20 9:07,20.25,0,0.0123
7332,3/9/20 9:08,20.25,0,0.0123
7333,3/9/20 9:08,20.25,0,0.0123
7334,3/9/20 9:08,20.24,0,0.0123
7335,3/9/20 9:08,20.25,0,0.0123
7336,3/9/20 9:08,20.25,0,0.0123
7337,3/9/20 9:08,20.25,0,0.0123
7338,3/9/20 9:09,20.25,0,0.0123
7339,3/9/20 9:09,20.25,0,0.0123
7340,3/9/20 9:09,20.25,0,0.0123
7341,3/9/20 9:09,20.25,0,0.0123
7342,3/9/20 9:09,20.25,0,0.0123
7343,3/9/20 9:09,20.25,0,0.0123
7344,3/9/20 9:10,20.25,0,0.0123
7345,3/9/20 9:10,20.25,0,0.0123
7346,3/9/20 9:10,20.25,0,0.0123
7347,3/9/20 9:10,20.25,0,0.0123
7348,3/9/20 9:10,20.25,0,0.0123
7349,3/9/20 9:10,20.25,0,0.0123
7350,3/9/20 9:11,20.25,0,0.0123
7351,3/9/20 9:11,20.25,0,0.0123
7352,3/9/20 9:11,20.25,0,0.0123
7353,3/9/20 9:11,20.25,0,0.0123
7354,3/9/20 9:11,20.25,0,0.0123
7355,3/9/20 9:11,20.25,0,0.0123
7356,3/9/20 9:12,20.25,0,0.0123
7357,3/9/20 9:12,20.25,0,0.0123
7358,3/9/20 9:12,20.25,0,0.0123
7359,3/9/20 9:12,20.25,0,0.0123
7360,3/9/20 9:12,20.25,0,0.0123
7361,3/9/20 9:12,20.25,0,0.0123
7362,3/9/20 9:13,20.25,0,0.0123
7363,3/9/20 9:13,20.25,0,0.0123
7364,3/9/20 9:13,20.25,0,0.0123
